7.507436313416128826e+01,4.234146903450571386e+01,5.185518296178360487e+01,1.505191017782917129e+01,8.762921887132394261e+01,7.733976984709512692e+01,1.042849941267014486e+02,8.356267109184024378e+01,8.478490431675808736e+01,7.920202017626711211e+01,1.036687030882422391e+02,1.117103397183886244e+02,1.057044937549821242e+02,1.081325112997940323e+02,9.270167204537007422e+01,1.125991118970362095e+02,1.279562425206328697e+02,1.351438936836919993e+02,8.722751859356723969e+01,7.867706146015234481e+01,1.779887636897053227e+01,nan,2.381596103452788071e+01,2.569357896466216573e+01,6.591175919364334845e+01,2.924653825670015195e+01,4.401817806310673831e+01,5.164339260734763570e+01,7.917272257537855751e+01,8.317595806481072884e+01,4.485175581856940141e+01,4.670074945868103811e+01,5.143850697674282202e+01,3.170867389216654431e+01,3.020463540592293938e+01,3.662348973009825670e+01,2.844784701866878507e+01,1.413868452155163880e+02,1.184932065563156840e+02,1.005226342670185744e+02,5.718181529121748241e+01,1.092651820114652992e+02,1.018414453943038467e+02,2.820496410206035520e+01,5.890331060310048628e+01,6.193545026873491821e+01,2.716762779507606496e+01,1.945250626545724160e+01,1.733435894401844735e+01,1.759090674162657209e+01,1.623822650426553693e+01,1.594490514235457113e+01,2.498959783603323714e+01,2.601230478062080920e+01,1.627759195933390757e+01
5.413316912947203008e+01,2.659924810967359221e+01,3.280731625719704425e+01,1.498799519615299047e+01,6.749222177407558831e+01,5.675350209456986761e+01,8.417505568753138334e+01,6.490978354609696055e+01,6.446704584514587566e+01,5.867742325631396483e+01,8.243203260868916971e+01,9.062096887587398442e+01,8.680184329840616897e+01,8.715228052095383759e+01,7.148370443676063246e+01,9.137877215197894998e+01,1.071111572153051696e+02,1.138665886026291787e+02,6.752421787774562745e+01,5.768049930435546457e+01,1.840869359842738362e+01,2.381596103452788071e+01,nan,1.403424383421293697e+01,5.411728004992085062e+01,1.305373509733007076e+01,2.479677398371901376e+01,2.976172038030378175e+01,5.777750427287715951e+01,6.246919240713005195e+01,2.705845524061782470e+01,2.832666588214379289e+01,3.255026881604051425e+01,1.604493689611437546e+01,1.339253523408544488e+01,2.155922076521528297e+01,1.321816931336458900e+01,1.205533906615761452e+02,9.713742841976234388e+01,7.885074508214812283e+01,3.655352240215222537e+01,8.900966239686050585e+01,8.155096565952786136e+01,1.307210771076564448e+01,3.939136961314685692e+01,4.090770098651978515e+01,1.558460779073180724e+01,1.579873412688110790e+01,1.315142577845090166e+01,1.899473611293584696e+01,2.851245341968843761e+01,2.657818654467966724e+01,1.376953158239903807e+01,1.614930339075602106e+01,2.251044202142434614e+01
5.210297496304766440e+01,2.711457172813026517e+01,3.373306982769239681e+01,1.646815108020873097e+01,6.701164077978535261e+01,5.570493694459532463e+01,8.464797693980878535e+01,6.417476139418864989e+01,6.353455752582372895e+01,5.922026680117100028e+01,8.256585250573425583e+01,9.012080780815439596e+01,8.828771148920095868e+01,8.609668983185332536e+01,6.854837707781744882e+01,9.083171252376737925e+01,1.061176705360289958e+02,1.129394882226556263e+02,6.454641740639705461e+01,5.675773075105670529e+01,1.971395444859128787e+01,2.569357896466216573e+01,1.403424383421293697e+01,nan,5.076100865826308706e+01,1.024499878000234787e+01,2.595072253330270939e+01,3.144519041126894976e+01,5.831089092096230786e+01,6.230505597463450584e+01,2.833796040666872074e+01,3.026813505970264373e+01,3.161012496022702933e+01,1.953458471537659236e+01,1.071820880565894463e+01,2.177705214205261086e+01,1.152388823287584252e+01,1.191509966387876744e+02,9.712177922585728140e+01,7.818030442509791555e+01,3.670422319038353010e+01,8.811628680328931296e+01,7.962713105466977481e+01,1.268069398723715580e+01,3.845828909360194103e+01,4.076469060353616669e+01,1.461506072508040077e+01,1.516838818090528029e+01,1.559487095189440886e+01,2.085761251932019178e+01,2.775031531342627389e+01,2.344354921944706760e+01,1.276871175975839279e+01,1.750428518957799895e+01,2.054458566134630004e+01
4.923575936247936369e+01,5.645517395834185237e+01,5.253417935020991791e+01,5.624458492453503311e+01,6.448069478533679444e+01,5.108894205206268424e+01,7.719689112910177187e+01,6.677484556328295184e+01,6.123136451205433417e+01,5.818178409091438397e+01,7.109205300176104458e+01,7.530312078527022379e+01,8.128665327101073501e+01,6.994054618030450854e+01,5.361193896877954757e+01,7.656317652765326898e+01,8.609483143607747024e+01,9.553118862444625847e+01,6.084340555875346723e+01,5.585552792692033108e+01,6.506929639489484885e+01,6.591175919364334845e+01,5.411728004992085062e+01,5.076100865826308706e+01,nan,5.045116450588289325e+01,4.722372285199888609e+01,4.875043019753705664e+01,5.623522028055473498e+01,5.661943129347352510e+01,5.412873543687471312e+01,4.975781345662883837e+01,4.788820314021958779e+01,4.924225827487985896e+01,5.021911986484020218e+01,5.512543272693478968e+01,5.325298113712315740e+01,1.034384841343111248e+02,8.180757911100039337e+01,6.892430630768058109e+01,4.515041528048428177e+01,7.762886061259420956e+01,6.962528276422969498e+01,5.069950690105739710e+01,4.509722829616574558e+01,4.483034686482940856e+01,5.359042202983094683e+01,5.570673208866825377e+01,5.352021424969213825e+01,5.808671678329167776e+01,6.499712814175781261e+01,6.413849598069135993e+01,5.196755398006816762e+01,5.824576284057126685e+01,6.195901871396513627e+01
4.756132882920701377e+01,2.063007513316389208e+01,2.769548699698164640e+01,1.896523134580458603e+01,6.224467848740102482e+01,5.119374961848168937e+01,7.913431619719381160e+01,5.890059422451129478e+01,5.783009597084075182e+01,5.359999999997279474e+01,7.692385845762190399e+01,8.522534834191192488e+01,8.268107401329945105e+01,8.171756237189538297e+01,6.508701867498713511e+01,8.640555537690686094e+01,1.008745755877469321e+02,1.084737756326634468e+02,6.180485417835252804e+01,5.183975308576886931e+01,2.028595573285572939e+01,2.924653825670015195e+01,1.305373509733007076e+01,1.024499878000234787e+01,5.045116450588289325e+01,nan,1.978282083030998351e+01,2.687452325161154931e+01,5.302376825538244987e+01,5.611844616517367257e+01,2.306859336850830999e+01,2.547783350275939895e+01,2.654204212192016854e+01,1.675708805275068869e+01,1.257934815494584946e+01,1.695641471542492695e+01,1.088117640757379512e+01,1.144447464936485801e+02,9.180936771372894611e+01,7.380840060588104734e+01,3.175657412255068834e+01,8.256197672054160819e+01,7.537108198767836598e+01,1.098362417417948933e+01,3.244194815365728601e+01,3.498799794219974046e+01,1.339850737984381901e+01,1.871897433087366380e+01,1.787064632303153999e+01,2.400333310204749893e+01,3.224903099312663812e+01,2.870261312161749601e+01,1.264911064068116175e+01,1.444991349426836713e+01,2.508864284891882335e+01
3.359761896325202457e+01,2.133541656494664807e+01,1.850405360996152737e+01,3.399294044356893352e+01,4.863414438437185083e+01,3.527945577811583178e+01,6.417102149726265736e+01,4.476784560373226185e+01,4.483034686462199403e+01,3.993795187540236924e+01,6.059438917928085289e+01,6.931781877693271099e+01,6.842104939276620712e+01,6.647826712548908290e+01,5.090854545167970002e+01,7.062124326297323762e+01,8.462907301872245114e+01,9.244968361224472631e+01,4.769737938291578416e+01,3.850194800273460061e+01,3.397646244095956547e+01,4.401817806310673831e+01,2.479677398371901376e+01,2.595072253330270939e+01,4.722372285199888609e+01,1.978282083030998351e+01,nan,2.109028212247132217e+01,3.914485917733255604e+01,4.200190471872839737e+01,1.694697613139394221e+01,1.897366596124976823e+01,2.151464617444264960e+01,2.652696741046223039e+01,2.253530563380525464e+01,1.736663467643650449e+01,2.337862271410216763e+01,9.724937017784134241e+01,7.542731600675192283e+01,5.709640969444841119e+01,2.448836458416849737e+01,6.671491587342144669e+01,6.178543517699095844e+01,2.340598214109249042e+01,2.060291241573939658e+01,2.623280389104745325e+01,2.556873090309415275e+01,3.190485856411125809e+01,3.255518391903257935e+01,3.989385917654997371e+01,4.864401299243003507e+01,4.625321610459729271e+01,2.607680962098438826e+01,3.070895634828475096e+01,4.152300567148910915e+01
2.815670435260519611e+01,2.438688171948457040e+01,1.705520448426440439e+01,3.895227849561529609e+01,4.203998097049511529e+01,2.987172576199515461e+01,5.751938803570780578e+01,4.221658441901471548e+01,3.664969304101063585e+01,3.300181813174879863e+01,5.574226403733363355e+01,6.193674192263521405e+01,6.301237973604367681e+01,5.839178024344990803e+01,4.348976891182561388e+01,6.280891656441431792e+01,7.839183630971675143e+01,8.499712936326714896e+01,4.067038234406435748e+01,3.182451884962724975e+01,4.025518600132549096e+01,5.164339260734763570e+01,2.976172038030378175e+01,3.144519041126894976e+01,4.875043019753705664e+01,2.687452325161154931e+01,2.109028212247132217e+01,nan,3.357856459109537894e+01,3.656227564051776113e+01,1.833466661805567455e+01,1.710672382405109815e+01,1.663249830893928660e+01,2.739927006308375823e+01,2.651490147062136060e+01,2.148115453168406930e+01,2.707027890442703466e+01,8.976235291032489272e+01,6.904491291900734495e+01,5.013900677124859584e+01,1.815929514023544655e+01,6.023022497067316294e+01,5.405478702198470842e+01,2.760000000020048105e+01,1.932459572658058988e+01,2.132416469642240386e+01,3.154171840572771401e+01,4.073917034020387717e+01,3.999199919979008655e+01,4.693825731745823759e+01,5.629351650054546496e+01,5.268320415471791307e+01,3.572114219924346656e+01,3.300424215167440423e+01,4.893260671575629317e+01
1.795995545651323511e+01,4.587984306860580830e+01,3.098644865098629708e+01,6.714759861678119535e+01,2.187601426220011192e+01,2.009178936779171920e+01,2.792848008768603663e+01,3.040263146512474890e+01,1.720929981153767585e+01,2.304430515340713015e+01,2.788261106856301197e+01,3.588648770773873053e+01,4.535372090580779059e+01,3.597999444139335878e+01,2.849561369754175288e+01,3.540169487478679855e+01,5.022668613398737847e+01,5.587758047727859179e+01,2.697554448009441330e+01,1.846076921453586550e+01,6.861719901014366485e+01,7.917272257537855751e+01,5.777750427287715951e+01,5.831089092096230786e+01,5.623522028055473498e+01,5.302376825538244987e+01,3.914485917733255604e+01,3.357856459109537894e+01,nan,2.324478436118557312e+01,3.974720115933520503e+01,3.845412851696420375e+01,3.716772793705123235e+01,5.249152312518481267e+01,5.302678568416676086e+01,4.640861988901854573e+01,5.507667382850547000e+01,5.945754788082152942e+01,3.892351474380851784e+01,2.643936459133574957e+01,2.785103229677121206e+01,3.273896760757840241e+01,2.962971481467458901e+01,5.364475743263458440e+01,2.963241468397367484e+01,2.255304857448308198e+01,5.704173910373118872e+01,6.709515630793559637e+01,6.490731853955082897e+01,7.276812488992722194e+01,8.196584654598683528e+01,8.054017630969704555e+01,6.114245660756120770e+01,5.761527575223863096e+01,7.496986061084147934e+01
2.271915491386253194e+01,4.843634998634846767e+01,3.651629773128600220e+01,7.106166336359011382e+01,3.180440221102127296e+01,2.254595307367211632e+01,3.520227265392850313e+01,3.580391040098298561e+01,2.308592644885076695e+01,2.066494616506879467e+01,3.249615361855823181e+01,3.814079181142509611e+01,4.334235803461444192e+01,3.659726765757411471e+01,2.673424769847778038e+01,4.035839441799011951e+01,5.008792269596320779e+01,5.940801292752443885e+01,3.337544007199353047e+01,2.209796370703923429e+01,7.274393445505593547e+01,8.317595806481072884e+01,6.246919240713005195e+01,6.230505597463450584e+01,5.661943129347352510e+01,5.611844616517367257e+01,4.200190471872839737e+01,3.656227564051776113e+01,2.324478436118557312e+01,nan,4.350448252769654545e+01,3.950088606595468832e+01,3.765315391839319403e+01,5.355968633215144337e+01,5.668862319721723253e+01,5.228231058403351739e+01,5.977691862251919730e+01,6.247559523528413195e+01,4.313699108658241954e+01,2.863005413897351303e+01,3.144010178118770327e+01,3.737592808219839213e+01,3.436975414515715954e+01,5.884080216992880707e+01,3.166070119251554615e+01,2.900482718447108610e+01,5.876733786717852581e+01,7.274173492554632503e+01,7.090162198416987849e+01,7.777300302800915688e+01,8.666348712114029240e+01,8.599534871142864745e+01,6.715117273732728620e+01,5.951268772302210408e+01,8.059280364907762362e+01
3.618397435329653433e+01,1.962039754947413073e+01,1.771327186040177537e+01,3.315901084170921109e+01,4.594779646511808835e+01,3.632079294289118110e+01,6.217266280282967017e+01,4.485532298403077789e+01,4.274576002364780436e+01,3.771683974033575026e+01,6.276049712998088381e+01,6.951028700854240583e+01,6.629630457272266142e+01,6.676526042789487292e+01,5.388135113383023622e+01,7.020883135331801839e+01,8.497623197105056647e+01,9.234595822236856577e+01,4.802166177878036990e+01,3.748493030543200888e+01,3.547167884370109903e+01,4.485175581856940141e+01,2.705845524061782470e+01,2.833796040666872074e+01,5.412873543687471312e+01,2.306859336850830999e+01,1.694697613139394221e+01,1.833466661805567455e+01,3.974720115933520503e+01,4.350448252769654545e+01,nan,1.862471476275413096e+01,1.921665943906829455e+01,2.649679225872509036e+01,2.441638793937378438e+01,1.885523799960660440e+01,2.410311183230622589e+01,9.829425212076552043e+01,7.607995793892395398e+01,5.698280442388185207e+01,2.377561776264412785e+01,6.720833281672082649e+01,5.990525853382096244e+01,2.221350940286983899e+01,2.276839915313261997e+01,2.547155276009480573e+01,2.475802900077158242e+01,3.581731424879470893e+01,3.301151314329077024e+01,4.166341320634893464e+01,5.154260373719739619e+01,4.871960590960410542e+01,3.032094985315924873e+01,2.635754161543095009e+01,4.453672641764067919e+01
3.438371707654666665e+01,2.301651580930484897e+01,1.891454466804466605e+01,3.504054794093111980e+01,4.726436289636464494e+01,3.289498442011959867e+01,6.129665569995710683e+01,4.559824558034456032e+01,4.242829244734590333e+01,3.824133888873322462e+01,5.935115837114693704e+01,6.712376628287618985e+01,6.410865776167236163e+01,6.381473184148177324e+01,5.117655713313504151e+01,6.860903730562547764e+01,8.317595806479751275e+01,9.043981424129633240e+01,4.679145221080585060e+01,3.745717554754639167e+01,3.515679166245124065e+01,4.670074945868103811e+01,2.832666588214379289e+01,3.026813505970264373e+01,4.975781345662883837e+01,2.547783350275939895e+01,1.897366596124976823e+01,1.710672382405109815e+01,3.845412851696420375e+01,3.950088606595468832e+01,1.862471476275413096e+01,nan,1.822964618411910820e+01,2.345378434277717972e+01,2.340939982147261844e+01,1.735280957084556164e+01,2.511095378530020383e+01,9.454057330057877095e+01,7.353148985304505914e+01,5.508684053391108648e+01,2.366769950796058453e+01,6.540581013951252487e+01,6.003199147123251578e+01,2.598153190235574783e+01,2.126781606083620346e+01,2.595996918336561521e+01,2.851245341946922096e+01,3.666496965770927829e+01,3.480459739780803829e+01,4.297906467114780327e+01,5.172542894944149339e+01,4.907463703383514542e+01,3.191989974923050610e+01,2.918355701428372484e+01,4.467482512530898475e+01
3.212475680841802017e+01,2.298521263769591627e+01,2.133541656492876015e+01,3.998399679872883894e+01,4.536959334179850600e+01,3.052605444537070412e+01,6.023420954905869706e+01,4.303858733740127462e+01,4.041781785300606344e+01,3.393405369238583091e+01,5.825736005000111817e+01,6.448565732005222628e+01,6.349425170830781440e+01,6.096293956167330919e+01,4.350816015416260285e+01,6.636143458365712888e+01,8.037711116981439829e+01,8.775329053659046963e+01,4.054232356439981544e+01,3.231098884284448758e+01,3.899948717618767091e+01,5.143850697674282202e+01,3.255026881604051425e+01,3.161012496022702933e+01,4.788820314021958779e+01,2.654204212192016854e+01,2.151464617444264960e+01,1.663249830893928660e+01,3.716772793705123235e+01,3.765315391839319403e+01,1.921665943906829455e+01,1.822964618411910820e+01,nan,2.971868099361565996e+01,2.689535275845454976e+01,2.648471257152925062e+01,2.851245341949032408e+01,9.209994571119813145e+01,7.106729205479821587e+01,5.206303871271653350e+01,2.278947125337248636e+01,6.309992076063887367e+01,5.780380610304263200e+01,3.032622627359635104e+01,2.269801753442554570e+01,2.503437636531010568e+01,3.070895634813892272e+01,4.010187028044374102e+01,4.053837687944903934e+01,4.676237804058030889e+01,5.543572855121830401e+01,5.200615348207519872e+01,3.606882310255262780e+01,3.420877080512922674e+01,4.876884251237429879e+01
4.765039349260334234e+01,2.725582506548007800e+01,3.148841056642664071e+01,2.188332698653464092e+01,6.354337101539530863e+01,5.072119872399179030e+01,7.672287794394765115e+01,6.017308368364557936e+01,5.595426704013861041e+01,5.266953578688156767e+01,7.594208319505229099e+01,8.104122407762743308e+01,8.234269852269900980e+01,7.658302684014319084e+01,6.277706587600538057e+01,8.252611707817330000e+01,9.738008009855306568e+01,1.045770146829817548e+02,6.114638174084238642e+01,5.268472264328959653e+01,2.597537295207082408e+01,3.170867389216654431e+01,1.604493689611437546e+01,1.953458471537659236e+01,4.924225827487985896e+01,1.675708805275068869e+01,2.652696741046223039e+01,2.739927006308375823e+01,5.249152312518481267e+01,5.355968633215144337e+01,2.649679225872509036e+01,2.345378434277717972e+01,2.971868099361565996e+01,nan,1.572768260108403560e+01,2.196360626136620908e+01,1.509966887078576647e+01,1.100443546939284545e+02,8.783347881076252861e+01,7.077400652783499879e+01,3.296786313969899140e+01,8.069101560897689751e+01,7.460616596500990738e+01,1.855586160789908234e+01,3.381360672868187578e+01,3.533157228305354636e+01,1.840869359816554862e+01,2.279999999983369463e+01,2.110544953361072373e+01,2.694587166916447885e+01,3.369272918611547851e+01,3.334906295541060217e+01,1.929144888285255277e+01,1.940721515299046729e+01,2.612891119027871056e+01
4.757814624383632207e+01,2.554995107627489048e+01,2.905718499784275011e+01,1.967739820198868017e+01,6.247047302527107604e+01,5.090225928190912441e+01,7.983082111568037931e+01,6.065377152330939481e+01,5.877958829390071571e+01,5.363282576929063339e+01,7.744210740933121428e+01,8.315575746756408648e+01,8.326247654255122654e+01,7.947225931102718732e+01,6.284075110943528841e+01,8.473015991959644566e+01,1.006204750535411705e+02,1.073078561895661807e+02,6.203740806964584209e+01,5.175635226713068704e+01,2.115088650639019008e+01,3.020463540592293938e+01,1.339253523408544488e+01,1.071820880565894463e+01,5.021911986484020218e+01,1.257934815494584946e+01,2.253530563380525464e+01,2.651490147062136060e+01,5.302678568416676086e+01,5.668862319721723253e+01,2.441638793937378438e+01,2.340939982147261844e+01,2.689535275845454976e+01,1.572768260108403560e+01,nan,2.043134846263200899e+01,1.270590413959094356e+01,1.139431437164575698e+02,9.074183158828381579e+01,7.386690734016909232e+01,3.110498352351241991e+01,8.348317195697531190e+01,7.539018503754164158e+01,1.371714255952391426e+01,3.396939799306828434e+01,3.600222215371272227e+01,1.700352904586245018e+01,1.892722906289202811e+01,1.944016460853278971e+01,2.458292090099315175e+01,3.313487588634747283e+01,3.034205002975883758e+01,1.700352904549054500e+01,1.691389961008676579e+01,2.537715508101291917e+01
4.203046514137232492e+01,1.789748585695964778e+01,2.206173157299399179e+01,2.633628675422846044e+01,5.394515733591808271e+01,4.471957065985791502e+01,6.914564339132151360e+01,5.093054093564299478e+01,5.031103258727973326e+01,4.663046214652639776e+01,6.971714279861957664e+01,7.844080570723384938e+01,7.337029371618149298e+01,7.615983193260771600e+01,6.042251236090673672e+01,7.814448157099923264e+01,9.405530288079582135e+01,1.007396644822854483e+02,5.366563145996139639e+01,4.539427276646397047e+01,2.838027484011855250e+01,3.662348973009825670e+01,2.155922076521528297e+01,2.177705214205261086e+01,5.512543272693478968e+01,1.695641471542492695e+01,1.736663467643650449e+01,2.148115453168406930e+01,4.640861988901854573e+01,5.228231058403351739e+01,1.885523799960660440e+01,1.735280957084556164e+01,2.648471257152925062e+01,2.196360626136620908e+01,2.043134846263200899e+01,nan,1.955914108537487195e+01,1.063368233491991788e+02,8.419976247000712988e+01,6.599515133695867064e+01,2.929573347758919155e+01,7.537108198771751688e+01,6.704744588715165321e+01,1.750428519017824058e+01,2.843378272404397933e+01,3.084931117534558709e+01,2.143641761087933517e+01,2.904617014338690950e+01,2.504715552702225878e+01,3.479310276456772755e+01,4.251117500108637870e+01,4.107359248950933051e+01,2.509501942646419081e+01,2.308246087376698341e+01,3.671511950159500515e+01
5.063121566780675664e+01,2.488051446413406254e+01,2.805138142767347631e+01,1.898209682835918954e+01,6.308977730187582722e+01,5.263306945257921399e+01,8.001799797546827619e+01,6.130318099413600663e+01,6.117515835694417348e+01,5.401333168763365933e+01,7.927572137797611163e+01,8.783621121155566414e+01,8.360861199661431442e+01,8.371284250340954713e+01,6.923698433639897587e+01,8.817165077281961771e+01,1.035049757257868066e+02,1.105011131165594094e+02,6.572427253310067385e+01,5.350140185075947130e+01,2.117734638705536554e+01,2.844784701866878507e+01,1.321816931336458900e+01,1.152388823287584252e+01,5.325298113712315740e+01,1.088117640757379512e+01,2.337862271410216763e+01,2.707027890442703466e+01,5.507667382850547000e+01,5.977691862251919730e+01,2.410311183230622589e+01,2.511095378530020383e+01,2.851245341949032408e+01,1.509966887078576647e+01,1.270590413959094356e+01,1.955914108537487195e+01,nan,1.173896077172020256e+02,9.357948493126980338e+01,7.588201367916735762e+01,3.364282984530483844e+01,8.560467276959764149e+01,7.657153518115768520e+01,1.176435293547659100e+01,3.460635779765605236e+01,3.830613527880531421e+01,1.569713349656442070e+01,1.556406116754948599e+01,1.801776900752840405e+01,2.341964986879504451e+01,3.103546358598979538e+01,2.750127269789548023e+01,1.495593527684903634e+01,1.611458966239126411e+01,2.424541193700440544e+01
6.361635009963914911e+01,1.020446960895162363e+02,8.972223804611027731e+01,1.290010852667452639e+02,5.445732273990742556e+01,6.515826885361140342e+01,3.971901307931785396e+01,6.492580380714525745e+01,5.716502427182616941e+01,6.286238939143704130e+01,4.028498479579516811e+01,3.334186557465653777e+01,4.957580054819466397e+01,3.917754458879078072e+01,5.031421270371011190e+01,2.809412750015225058e+01,2.127909772518589548e+01,1.680476123031965230e+01,6.242563575971992407e+01,6.252039667182629756e+01,1.302545200751206096e+02,1.413868452155163880e+02,1.205533906615761452e+02,1.191509966387876744e+02,1.034384841343111248e+02,1.144447464936485801e+02,9.724937017784134241e+01,8.976235291032489272e+01,5.945754788082152942e+01,6.247559523528413195e+01,9.829425212076552043e+01,9.454057330057877095e+01,9.209994571119813145e+01,1.100443546939284545e+02,1.139431437164575698e+02,1.063368233491991788e+02,1.173896077172020256e+02,nan,2.638484413435588749e+01,4.302929234824028271e+01,8.188772801826152659e+01,3.437208169420974713e+01,3.809251895065505522e+01,1.149469442830222334e+02,8.254937916175012447e+01,8.137714666905173999e+01,1.176190460767336248e+02,1.299796907213471684e+02,1.279831238875316757e+02,1.360899702403062008e+02,1.461177607274623540e+02,1.446065005454039749e+02,1.232363582714904737e+02,1.096992251569163841e+02,1.399371287400446988e+02
4.199809519490083431e+01,8.117043796851227455e+01,6.751829381730684077e+01,1.062532823022482091e+02,3.821203998745184549e+01,4.338294595807803944e+01,2.627546383982796385e+01,4.876392108927522884e+01,3.759361647942777296e+01,4.255067567036672216e+01,2.444913086390846146e+01,1.666133247962822495e+01,3.983365411306709802e+01,2.365417510711148097e+01,3.148332892188736665e+01,1.593486742965377800e+01,2.036467529813474897e+01,2.570105056210987016e+01,4.441441207538328939e+01,4.130472127990453401e+01,1.069728937628366481e+02,1.184932065563156840e+02,9.713742841976234388e+01,9.712177922585728140e+01,8.180757911100039337e+01,9.180936771372894611e+01,7.542731600675192283e+01,6.904491291900734495e+01,3.892351474380851784e+01,4.313699108658241954e+01,7.607995793892395398e+01,7.353148985304505914e+01,7.106729205479821587e+01,8.783347881076252861e+01,9.074183158828381579e+01,8.419976247000712988e+01,9.357948493126980338e+01,2.638484413435588749e+01,nan,2.663531490328625395e+01,5.990258759021715207e+01,2.452101139825177967e+01,2.522221243269925139e+01,9.221800258079032631e+01,6.131492477364482596e+01,5.621103094594362659e+01,9.542242922928465987e+01,1.066260756100321174e+02,1.046196922190093801e+02,1.118599123905302122e+02,1.220472039827670585e+02,1.201032888808368568e+02,9.997999799963916701e+01,9.112014047394357874e+01,1.152048610086360725e+02
2.604304129705723980e+01,6.133710133353041982e+01,5.022031461470283631e+01,8.834296802800940895e+01,2.237856116909906135e+01,2.759130297761775452e+01,1.893990496283739944e+01,2.989849494536694507e+01,2.118867622108014359e+01,2.578061287096045717e+01,1.777638883466022079e+01,2.613197275370610129e+01,2.718234721275228694e+01,2.967827488246124190e+01,2.368797163114282966e+01,2.386294198127253452e+01,3.328903723450994789e+01,4.165534779594700154e+01,2.912043955707284226e+01,2.678507046849125217e+01,8.848683517905109852e+01,1.005226342670185744e+02,7.885074508214812283e+01,7.818030442509791555e+01,6.892430630768058109e+01,7.380840060588104734e+01,5.709640969444841119e+01,5.013900677124859584e+01,2.643936459133574957e+01,2.863005413897351303e+01,5.698280442388185207e+01,5.508684053391108648e+01,5.206303871271653350e+01,7.077400652783499879e+01,7.386690734016909232e+01,6.599515133695867064e+01,7.588201367916735762e+01,4.302929234824028271e+01,2.663531490328625395e+01,nan,4.301441618816892998e+01,2.269449272393596218e+01,1.726035920854727124e+01,7.497199477138261159e+01,4.279813080027700778e+01,4.310916375903984488e+01,7.723833245215487864e+01,8.964998605691027933e+01,8.752508211934163285e+01,9.527476056117261294e+01,1.045875709632657191e+02,1.030960717001879630e+02,8.347263024487719463e+01,7.331357309535411559e+01,9.839024341882794999e+01
2.048218738318782783e+01,3.184964677983575854e+01,2.102569856159693629e+01,4.555611923771222393e+01,3.599111001347203853e+01,2.539291239690774660e+01,4.875407675264242613e+01,3.659289548538156112e+01,3.066724637130197806e+01,2.985297305130275447e+01,4.830072463223739021e+01,5.289688081542919207e+01,5.975148533718919452e+01,5.086767146236425674e+01,3.719139685463677125e+01,5.343257433437313608e+01,7.044316858293713324e+01,7.618986809281733485e+01,3.648561360319243363e+01,2.834360598081832094e+01,4.760672221455202191e+01,5.718181529121748241e+01,3.655352240215222537e+01,3.670422319038353010e+01,4.515041528048428177e+01,3.175657412255068834e+01,2.448836458416849737e+01,1.815929514023544655e+01,2.785103229677121206e+01,3.144010178118770327e+01,2.377561776264412785e+01,2.366769950796058453e+01,2.278947125337248636e+01,3.296786313969899140e+01,3.110498352351241991e+01,2.929573347758919155e+01,3.364282984530483844e+01,8.188772801826152659e+01,5.990258759021715207e+01,4.301441618816892998e+01,nan,5.315486807432726835e+01,4.754787061474776522e+01,3.221179908047531626e+01,1.784376641855718049e+01,1.563585622848066592e+01,3.458785914177753540e+01,4.361100778465899452e+01,4.302185491075341872e+01,4.880327857834789285e+01,5.900915183251719753e+01,5.692802473314750955e+01,3.776559280623085613e+01,3.619060651593039069e+01,5.234806586679685125e+01
3.627891949879479938e+01,6.938933635653273768e+01,5.788540403241484000e+01,9.732502247623529001e+01,2.689535275834664674e+01,3.715696435390520236e+01,1.780786343159696017e+01,3.560449409837143264e+01,2.791128803909710854e+01,3.692153842948745535e+01,2.407986710924345175e+01,2.449489742787429591e+01,3.284143724022966637e+01,3.400000000000925837e+01,3.300908965719233379e+01,2.043526363911336219e+01,3.114096979860756775e+01,3.368703014513202021e+01,3.911214645095081721e+01,3.594662710186932486e+01,9.861683426266782249e+01,1.092651820114652992e+02,8.900966239686050585e+01,8.811628680328931296e+01,7.762886061259420956e+01,8.256197672054160819e+01,6.671491587342144669e+01,6.023022497067316294e+01,3.273896760757840241e+01,3.737592808219839213e+01,6.720833281672082649e+01,6.540581013951252487e+01,6.309992076063887367e+01,8.069101560897689751e+01,8.348317195697531190e+01,7.537108198771751688e+01,8.560467276959764149e+01,3.437208169420974713e+01,2.452101139825177967e+01,2.269449272393596218e+01,5.315486807432726835e+01,nan,1.972206885692310507e+01,8.392472817944710073e+01,5.429254092415405353e+01,5.252656470774358155e+01,8.530134817232233502e+01,9.845608157956927187e+01,9.645558563405553798e+01,1.044620505255857381e+02,1.133680731070495824e+02,1.125991118971120386e+02,9.228737725170780948e+01,8.299493960468248588e+01,1.079192290557887333e+02
