"","CET","1086","1085","1047","1046","1045","1022","294","1226","ToU","Holiday","Year","Month","Month_day","Week_day","Hour","Time"
"441","2015-01-05 14:00:00.0",2.8,4.4,21.2,4,40.8,35.6,6,242,"F1","No",2015,1,5,1,14,"14:00"
"442","2015-01-05 14:15:00.0",1.2,4,24,3.6,34,34.4,6,232.4,"F1","No",2015,1,5,1,14,"14:15"
"443","2015-01-05 14:30:00.0",0.8,4.4,23.2,4.4,40.8,34.4,5.6,241.6,"F1","No",2015,1,5,1,14,"14:30"
"444","2015-01-05 14:45:00.0",1.2,4.4,22.4,3.6,36.4,34,5.6,232.4,"F1","No",2015,1,5,1,14,"14:45"
"445","2015-01-05 15:00:00.0",0.8,4.4,16.4,3.6,37.2,33.6,5.6,230.8,"F1","No",2015,1,5,1,15,"15:00"
"446","2015-01-05 15:15:00.0",0.8,4.4,14,3.6,40.4,34.4,5.2,228,"F1","No",2015,1,5,1,15,"15:15"
"447","2015-01-05 15:30:00.0",0.8,4,13.6,3.2,34,33.6,5.2,219.6,"F1","No",2015,1,5,1,15,"15:30"
"448","2015-01-05 15:45:00.0",0.8,4.4,14.4,3.6,41.2,34.8,5.2,231.6,"F1","No",2015,1,5,1,15,"15:45"
"449","2015-01-05 16:00:00.0",1.2,4.4,16,4,35.6,34.4,5.2,228.8,"F1","No",2015,1,5,1,16,"16:00"
"450","2015-01-05 16:15:00.0",0.8,4.4,16.4,3.6,38,34.4,5.2,231.6,"F1","No",2015,1,5,1,16,"16:15"
"451","2015-01-05 16:30:00.0",0.8,4.4,14.4,3.6,38.4,34.4,4.8,230,"F1","No",2015,1,5,1,16,"16:30"
"452","2015-01-05 16:45:00.0",1.2,4.4,12.8,3.6,35.2,34.8,4.8,232,"F1","No",2015,1,5,1,16,"16:45"
"453","2015-01-05 17:00:00.0",0.8,5.2,11.2,3.2,37.6,34.4,4.4,235.2,"F1","No",2015,1,5,1,17,"17:00"
"454","2015-01-05 17:15:00.0",0.8,5.6,12.4,3.6,36.8,33.6,5.2,238.4,"F1","No",2015,1,5,1,17,"17:15"
"455","2015-01-05 17:30:00.0",0.8,5.2,13.6,3.6,35.2,34.8,5.6,235.6,"F1","No",2015,1,5,1,17,"17:30"
"456","2015-01-05 17:45:00.0",1.2,5.2,16,3.2,34.4,34.4,5.6,236.8,"F1","No",2015,1,5,1,17,"17:45"
"457","2015-01-05 18:00:00.0",1.6,5.2,18,3.6,35.2,35.2,6,243.2,"F1","No",2015,1,5,1,18,"18:00"
"458","2015-01-05 18:15:00.0",1.2,5.2,13.6,3.6,38.8,34.4,5.6,244.8,"F1","No",2015,1,5,1,18,"18:15"
"459","2015-01-05 18:30:00.0",0.8,5.2,12.4,4,36,34.8,6,240,"F1","No",2015,1,5,1,18,"18:30"
"460","2015-01-05 18:45:00.0",0.8,5.2,11.6,3.2,34.8,35.2,5.2,224.4,"F1","No",2015,1,5,1,18,"18:45"
"461","2015-01-05 19:00:00.0",0.8,5.2,13.6,3.2,34.4,32.4,6,219.6,"F2","No",2015,1,5,1,19,"19:00"
"462","2015-01-05 19:15:00.0",0.8,5.2,16.8,3.2,34.8,30.4,5.6,209.2,"F2","No",2015,1,5,1,19,"19:15"
"463","2015-01-05 19:30:00.0",1.2,5.2,21.6,3.6,34.8,30,6,212.8,"F2","No",2015,1,5,1,19,"19:30"
"464","2015-01-05 19:45:00.0",0.8,5.2,21.6,3.6,35.2,30,6,205.2,"F2","No",2015,1,5,1,19,"19:45"
"465","2015-01-05 20:00:00.0",0.8,5.2,20.4,4,34.8,18.8,5.6,190.8,"F2","No",2015,1,5,1,20,"20:00"
"466","2015-01-05 20:15:00.0",0.8,5.2,21.2,4,35.2,3.6,6,172.4,"F2","No",2015,1,5,1,20,"20:15"
"467","2015-01-05 20:30:00.0",0.8,6,21.6,4,34.8,3.6,6,167.6,"F2","No",2015,1,5,1,20,"20:30"
"468","2015-01-05 20:45:00.0",0.8,6.4,20.8,3.6,35.2,4,5.6,165.6,"F2","No",2015,1,5,1,20,"20:45"
"469","2015-01-05 21:00:00.0",0.8,6.8,19.2,3.6,34.8,3.6,5.6,158.4,"F2","No",2015,1,5,1,21,"21:00"
