"","X","original_MP","mp_discord_original","mp_annotated_3","av_3","discord_3","mp_annotated_4","av_4","discord_4","mp_annotated_6","av_6","discord_6","mp_annotated_8","av_8","discord_8","mp_annotated_10","av_10","discord_10","mp_annotated_11","av_11","discord_11"
"815",815,1.18211065250313,NA,8.60524182870629,0.291646011016462,NA,11.6615196650155,0,NA,11.6615196650155,0,NA,NA,NA,NA,11.6615196650155,0,NA,11.6615196650155,0,NA
"816",816,1.18020604632233,NA,8.9521715433226,0.25835841623124,NA,11.6596150588347,0,NA,11.6596150588347,0,NA,NA,NA,NA,11.6596150588347,0,NA,11.6596150588347,0,NA
"817",817,1.16693010199636,NA,10.0337930005106,0.153877581462152,NA,11.6463391145087,0,NA,11.6463391145087,0,NA,NA,NA,NA,11.6463391145087,0,NA,11.6463391145087,0,NA
"818",818,1.12273941020472,NA,11.2109581153408,0.0373294244846416,NA,11.6021484227171,0,NA,11.6021484227171,0,NA,NA,NA,NA,11.6021484227171,0,NA,11.6021484227171,0,NA
"819",819,1.12150635249489,NA,11.1978021425659,0.0384671713796084,NA,11.6009153650072,0,NA,11.6009153650072,0,NA,NA,NA,NA,11.6009153650072,0,NA,11.6009153650072,0,NA
"820",820,1.11935292068032,NA,11.3165001171414,0.0269348983052616,NA,11.5987619331927,0,NA,11.5987619331927,0,NA,NA,NA,NA,11.5987619331927,0,NA,11.5987619331927,0,NA
"821",821,1.12014998880461,NA,11.3907673180433,0.0199239940939741,NA,11.599559001317,0,NA,11.599559001317,0,NA,NA,NA,NA,11.599559001317,0,NA,11.599559001317,0,NA
"822",822,1.1182177304553,NA,11.4264158066656,0.016337842725443,NA,11.5976267429676,0,NA,11.5976267429676,0,NA,NA,NA,NA,11.5976267429676,0,NA,11.5976267429676,0,NA
"823",823,1.11894276832175,NA,11.3056323011832,0.0279328232442686,NA,11.5983517808341,0,NA,11.5983517808341,0,NA,NA,NA,NA,11.5983517808341,0,NA,11.5983517808341,0,NA
"824",824,1.11844913224684,NA,11.2864757503013,0.0297137361549754,NA,11.5978581447592,0,NA,11.5978581447592,0,NA,NA,NA,NA,11.5978581447592,0,NA,11.5978581447592,0,NA
"825",825,1.11818741674332,NA,11.2893679697261,0.029412771193633,NA,11.5975964292557,0,NA,11.5975964292557,0,NA,NA,NA,NA,11.5975964292557,0,NA,11.5975964292557,0,NA
"826",826,1.11689116707189,NA,11.4079481960541,0.0179735310746329,NA,11.5963001795842,0,NA,11.5963001795842,0,NA,NA,NA,NA,11.5963001795842,0,NA,11.5963001795842,0,NA
"827",827,1.11745615565345,NA,11.4811982405274,0.0110375430045975,NA,11.5968651681658,0,NA,11.5968651681658,0,NA,NA,NA,NA,11.5968651681658,0,NA,11.5968651681658,0,NA
"828",828,1.11830148667037,NA,11.3596513529494,0.0227168484357328,NA,11.5977104991827,0,NA,11.5977104991827,0,NA,NA,NA,NA,11.5977104991827,0,NA,11.5977104991827,0,NA
"829",829,1.11941635048828,NA,11.3469588543253,0.0240344191523196,NA,11.5988253630006,0,NA,11.5988253630006,0,NA,NA,NA,NA,11.5988253630006,0,NA,11.5988253630006,0,NA
"830",830,1.12075888843839,NA,11.1831248624713,0.0397964272585827,NA,11.6001679009507,0,NA,11.6001679009507,0,NA,NA,NA,NA,11.6001679009507,0,NA,11.6001679009507,0,NA
"831",831,1.12136769262262,NA,5.5703964535655,0.575450413698829,NA,7.73085630812883,0.369288038322149,NA,11.600776705135,0,NA,NA,NA,NA,11.600776705135,0,NA,11.600776705135,0,NA
"832",832,1.12205952291606,NA,5.57169904552694,0.575392131627076,NA,7.73098277386072,0.369341988364645,NA,11.6014685354284,0,NA,NA,NA,NA,11.6014685354284,0,NA,11.6014685354284,0,NA
"833",833,1.12319057438932,NA,5.58261071096458,0.574458814304248,NA,7.72985319244133,0.369557709775074,NA,11.6025995869017,0,NA,NA,NA,NA,11.6025995869017,0,NA,11.6025995869017,0,NA
"834",834,1.11844041849116,NA,11.5978494310035,0,NA,11.4048062657671,0.0184211881610781,NA,11.5978494310035,0,NA,NA,NA,NA,11.5978494310035,0,NA,11.5978494310035,0,NA
"835",835,1.11829196525206,NA,11.5977009777644,0,NA,7.40136654446952,0.400436172334192,NA,11.5977009777644,0,NA,NA,NA,NA,8.63354517562698,0.282855244851904,NA,11.5977009777644,0,NA
"836",836,1.11853992554484,NA,11.5979489380572,0,NA,7.40370072523588,0.400237094268714,NA,11.5979489380572,0,NA,NA,NA,NA,8.632806276413,0.282949416145875,NA,11.5979489380572,0,NA
"837",837,1.11934593759424,NA,11.5987549501066,0,NA,7.40634118668327,0.400062041515662,NA,11.5987549501066,0,NA,NA,NA,NA,8.60391348741478,0.285783431023256,NA,11.5987549501066,0,NA
"838",838,1.11976266178685,NA,11.5991716742992,0,NA,11.5991716742992,0,NA,11.5991716742992,0,NA,NA,NA,NA,11.0733599968175,0.0501756994935415,NA,11.5991716742992,0,NA
"839",839,1.12004424985765,NA,11.59945326237,0,NA,11.59945326237,0,NA,11.59945326237,0,NA,NA,NA,NA,10.6638079531529,0.089284167465931,NA,11.59945326237,0,NA
"840",840,1.12048038177888,NA,11.5998893942912,0,NA,11.5998893942912,0,NA,11.5998893942912,0,NA,NA,NA,NA,9.81733364877005,0.170100789404518,NA,11.5998893942912,0,NA
"841",841,1.11930522917603,NA,11.5987142416884,0,NA,11.5987142416884,0,NA,11.5987142416884,0,NA,NA,NA,NA,9.83006110194835,0.168774130070528,NA,11.5987142416884,0,NA
"842",842,1.11908024701491,NA,11.5984892595273,0,NA,11.5984892595273,0,NA,11.5984892595273,0,NA,NA,NA,NA,5.47951619559481,0.583904403065711,NA,5.86823061059841,0.546811241176573,NA
"843",843,1.11313833840635,NA,11.5925473509187,0,NA,11.5925473509187,0,NA,11.5925473509187,0,NA,NA,NA,NA,5.67961625601062,0.564242801082397,NA,5.85676769507492,0.547338084523211,NA
"844",844,1.05723507466053,NA,11.5366440871729,0,NA,11.5366440871729,0,NA,11.5366440871729,0,NA,NA,NA,NA,5.62745606871826,0.563885617156376,NA,5.80086098236127,0.547338413641754,NA
"845",845,0.983468738113487,NA,11.4628777506258,0,NA,11.4628777506258,0,NA,11.4628777506258,0,NA,NA,NA,NA,11.4628777506258,0,NA,10.3827049566269,0.103075735731779,NA
"846",846,0.967483090090155,NA,11.4468921026025,0,NA,11.4468921026025,0,NA,11.4468921026025,0,NA,NA,NA,NA,11.4468921026025,0,NA,9.82240783516849,0.155016782482141,NA
"847",847,0.934565215510179,NA,11.4139742280225,0,NA,11.4139742280225,0,NA,11.4139742280225,0,NA,NA,NA,NA,11.4139742280225,0,NA,9.76502644466182,0.157351219080377,NA
"848",848,0.930663601889579,NA,11.4100726144019,0,NA,11.4100726144019,0,NA,11.4100726144019,0,NA,NA,NA,NA,11.4100726144019,0,NA,9.93178446249763,0.141065984745821,NA
"849",849,0.92282709700806,NA,11.4022361095204,0,NA,11.4022361095204,0,NA,11.4022361095204,0,NA,NA,NA,NA,11.4022361095204,0,NA,10.4519349887604,0.0906827016318762,NA
"850",850,0.827589372849285,NA,11.3069983853616,0,NA,11.3069983853616,0,NA,11.3069983853616,0,NA,NA,NA,NA,11.3069983853616,0,NA,10.0856866688856,0.11654394966527,NA
"851",851,0.791504942461581,NA,11.2709139549739,0,NA,11.2709139549739,0,NA,11.2709139549739,0,NA,NA,NA,NA,11.2709139549739,0,NA,10.1839678212134,0.103722083226515,NA
"852",852,0.796869725910689,NA,11.276278738423,0,NA,11.276278738423,0,NA,11.276278738423,0,NA,NA,NA,NA,11.276278738423,0,NA,10.2504563458562,0.097889336253788,NA
"853",853,0.802303693421427,NA,11.2817127059338,0,NA,11.2817127059338,0,NA,11.2817127059338,0,NA,NA,NA,NA,11.2817127059338,0,NA,10.6284527213185,0.0623374833290028,NA
"854",854,0.796978613326716,NA,11.2763876258391,0,NA,11.2763876258391,0,NA,11.2763876258391,0,NA,NA,NA,NA,11.2763876258391,0,NA,10.8617194470304,0.039569805731745,NA
"855",855,0.787917141818883,NA,11.2673261543312,0,NA,11.2673261543312,0,NA,11.2673261543312,0,NA,NA,NA,NA,11.2673261543312,0,NA,10.4451288484702,0.0784583658180876,NA
"856",856,0.77794449374319,NA,11.2573535062555,0,NA,11.2573535062555,0,NA,11.2573535062555,0,NA,NA,NA,NA,11.2573535062555,0,NA,10.1863215571286,0.102203468520803,NA
"857",857,0.750685642055312,NA,11.2300946545677,0,NA,11.2300946545677,0,NA,11.2300946545677,0,NA,NA,NA,NA,11.2300946545677,0,NA,10.0741574588944,0.110305571076869,NA
"858",858,0.74258275900331,NA,11.2219917715157,0,NA,11.2219917715157,0,NA,11.2219917715157,0,NA,NA,NA,NA,11.2219917715157,0,NA,10.3804370443471,0.0803055521703304,NA
"859",859,0.724150242618141,NA,11.2035592551305,0,NA,11.2035592551305,0,NA,11.2035592551305,0,NA,NA,NA,NA,11.2035592551305,0,NA,10.6899253972882,0.0490136282713059,NA
"860",860,0.730816854620064,NA,11.2102258671324,0,NA,11.2102258671324,0,NA,11.2102258671324,0,NA,NA,NA,NA,11.2102258671324,0,NA,10.4459364138754,0.0729324957489945,NA
"861",861,0.748328568192231,NA,11.2277375807046,0,NA,11.2277375807046,0,NA,11.2277375807046,0,NA,NA,NA,NA,11.2277375807046,0,NA,10.4037377091242,0.0786303760638102,NA
"862",862,0.762478528236476,NA,11.2418875407488,0,NA,11.2418875407488,0,NA,11.2418875407488,0,NA,NA,NA,NA,11.2418875407488,0,NA,10.4358492954651,0.0769163837694792,NA
"863",863,0.773039374096018,NA,11.2524483866084,0,NA,11.2524483866084,0,NA,11.2524483866084,0,NA,NA,NA,NA,11.2524483866084,0,NA,10.8634287103465,0.0371222915144714,NA
"864",864,0.787247442324715,NA,11.2666564548371,0,NA,11.2666564548371,0,NA,11.2666564548371,0,NA,NA,NA,NA,11.2666564548371,0,NA,10.9554407138269,0.0296978332116371,NA
"865",865,0.802704032785563,NA,11.2821130452979,0,NA,11.2821130452979,0,NA,11.2821130452979,0,NA,NA,NA,NA,11.2821130452979,0,NA,10.893093369036,0.0371222915144714,NA
"866",866,0.825260535569929,NA,11.3046695480823,0,NA,11.3046695480823,0,NA,11.3046695480823,0,NA,NA,NA,NA,11.3046695480823,0,NA,10.7637962128597,0.0516129616256817,NA
"867",867,0.845070958005531,NA,11.3244799705179,0,NA,11.3244799705179,0,NA,11.3244799705179,0,NA,NA,NA,NA,11.3244799705179,0,NA,10.8222971195399,0.047920913324247,NA
"868",868,0.86882950602102,NA,11.3482385185334,0,NA,11.3482385185334,0,NA,11.3482385185334,0,NA,NA,NA,NA,11.3482385185334,0,NA,10.9485835439735,0.0381371672851686,NA
"869",869,0.767743723281693,NA,11.247152735794,0,NA,11.247152735794,0,NA,11.247152735794,0,NA,NA,NA,NA,11.247152735794,0,NA,11.0575093108817,0.018096767163671,NA
"870",870,0.795822222067364,NA,11.2752312345797,0,NA,11.2752312345797,0,NA,11.2752312345797,0,NA,NA,NA,NA,11.2752312345797,0,NA,10.7902015702469,0.0462840665684153,NA
"871",871,0.826059194177824,NA,11.3054682066902,0,NA,11.3054682066902,0,NA,11.3054682066902,0,NA,NA,NA,NA,1.42494886623208,0.942850816173013,NA,2.1909536746006,0.869754632270474,NA
"872",872,0.871318050318696,NA,11.350727062831,0,NA,11.350727062831,0,NA,11.350727062831,0,NA,NA,NA,NA,1.46622752811832,0.943230627119401,NA,2.23803805517132,0.869580431184548,NA
"873",873,0.918918643904711,NA,11.3983276564171,0,NA,11.3983276564171,0,NA,11.3983276564171,0,NA,NA,NA,NA,1.48943715787758,0.94555814041692,NA,2.2965886169,0.868535527972011,NA
"874",874,0.979087185034116,NA,11.4584961975465,0,NA,11.4584961975465,0,NA,11.4584961975465,0,NA,NA,NA,NA,10.6538650273016,0.0767821133123155,NA,11.4584961975465,0,NA
"875",875,1.12502527248978,NA,11.6044342850021,0,NA,11.6044342850021,0,NA,11.6044342850021,0,NA,NA,NA,NA,10.8161290353956,0.0752242086042507,NA,11.6044342850021,0,NA
"876",876,1.20392018524713,NA,11.6833291977595,0,NA,11.6833291977595,0,NA,11.6833291977595,0,NA,NA,NA,NA,11.0363537973887,0.0617377754411784,NA,11.6833291977595,0,NA
"877",877,1.27252156243843,NA,11.7519305749508,0,NA,11.7519305749508,0,NA,11.7519305749508,0,NA,NA,NA,NA,11.1746572624966,0.05508643777191,NA,11.7519305749508,0,NA
"878",878,1.3086936836824,NA,11.7881026961947,0,NA,11.7881026961947,0,NA,11.7881026961947,0,NA,NA,NA,NA,11.2204832268279,0.054165217589002,NA,11.7881026961947,0,NA
"879",879,1.39420155955686,NA,11.8736105720692,0,NA,11.8736105720692,0,NA,11.8736105720692,0,NA,NA,NA,NA,11.3880990877845,0.0463300443474421,NA,11.8736105720692,0,NA
"880",880,1.3388607460838,NA,11.8182697585961,0,NA,11.8182697585961,0,NA,11.8182697585961,0,NA,NA,NA,NA,11.3228167245329,0.0472787190071168,NA,11.8182697585961,0,NA
"881",881,1.4567816728778,NA,11.9361906853901,0,NA,11.9361906853901,0,NA,11.9361906853901,0,NA,NA,NA,NA,11.4652514871472,0.0449394806215378,NA,11.9361906853901,0,NA
"882",882,1.54794039630928,NA,12.0273494088216,0,NA,12.0273494088216,0,NA,12.0273494088216,0,NA,NA,NA,NA,11.8589363415113,0.0160708554374776,NA,12.0273494088216,0,NA
"883",883,1.62051582884745,NA,12.0999248413598,0,NA,2.78896251864844,0.888500707587052,NA,12.0999248413598,0,NA,NA,NA,NA,4.74887162859971,0.701475932849168,NA,12.0999248413598,0,NA
"884",884,1.70348010659579,NA,12.1828891191081,0,NA,2.86238114475478,0.889411603576569,NA,12.1828891191081,0,NA,NA,NA,NA,4.83305487120637,0.70135961284898,NA,12.1828891191081,0,NA
"885",885,1.7891735602081,NA,12.2685825727204,0,NA,2.94519924081004,0.889685985228589,NA,12.2685825727204,0,NA,NA,NA,NA,4.91875108914098,0.701359349062893,NA,12.2685825727204,0,NA
"886",886,1.89094761607185,NA,12.3703566285842,0,NA,11.15477658328,0.115997003633778,NA,12.3703566285842,0,NA,NA,NA,NA,12.3703566285842,0,NA,12.3703566285842,0,NA
"887",887,2.0140735891026,NA,12.4934826016149,0,NA,11.3509748825872,0.109024060198772,NA,12.4934826016149,0,NA,NA,NA,NA,12.4934826016149,0,NA,12.4934826016149,0,NA
"888",888,2.11624512217507,NA,12.5956541346874,0,NA,11.4139593612657,0.112763493820195,NA,12.5956541346874,0,NA,NA,NA,NA,12.5956541346874,0,NA,12.5956541346874,0,NA
"889",889,2.29645345147747,NA,12.7758624639898,0,NA,11.9220644300361,0.0814738725184115,NA,12.7758624639898,0,NA,NA,NA,NA,12.7758624639898,0,NA,12.7758624639898,0,NA
"890",890,2.39567760001059,NA,4.34166042585855,0.81430414410541,NA,5.88540169097188,0.666992281072856,NA,12.8750866125229,0,NA,NA,NA,NA,12.8750866125229,0,NA,12.8750866125229,0,NA
"891",891,2.58527189882892,NA,4.51343722213716,0.816004383357304,NA,6.08535366587611,0.666003897465199,NA,13.0646809113413,0,NA,NA,NA,NA,13.0646809113413,0,NA,13.0646809113413,0,NA
"892",892,2.77344586538148,NA,4.70089926071939,0.816072319246578,NA,6.31511296958582,0.662035607162999,NA,13.2528548778938,0,NA,NA,NA,NA,13.2528548778938,0,NA,13.2528548778938,0,NA
"893",893,2.89468605509482,NA,12.3272607272928,0.099894406169703,NA,13.3740950676072,0,NA,13.3740950676072,0,NA,NA,NA,NA,13.3740950676072,0,NA,13.3740950676072,0,NA
"894",894,2.93015528111905,NA,12.5035182153951,0.0864596540849243,NA,13.4095642936314,0,NA,13.4095642936314,0,NA,NA,NA,NA,13.4095642936314,0,NA,13.4095642936314,0,NA
"895",895,2.95678910262187,NA,12.4289559203276,0.0961163166361763,NA,13.4361981151342,0,NA,13.4361981151342,0,NA,NA,NA,NA,13.4361981151342,0,NA,13.4361981151342,0,NA
"896",896,2.97234693343782,NA,12.8844432141106,0.0541359470903582,NA,13.4517559459502,0,NA,13.4517559459502,0,NA,NA,NA,NA,13.4517559459502,0,NA,13.4517559459502,0,NA
"897",897,2.99595724219531,NA,12.9345053197173,0.0516117783306841,NA,13.4753662547077,0,NA,13.4753662547077,0,NA,NA,NA,NA,13.4753662547077,0,NA,13.4753662547077,0,NA
"898",898,3.01470301736896,NA,13.1905521069592,0.028967275020918,NA,13.4941120298813,0,NA,13.4941120298813,0,NA,NA,NA,NA,13.4941120298813,0,NA,13.4941120298813,0,NA
"899",899,3.00489380815671,NA,13.2858465425429,0.0189377356957047,NA,13.4843028206691,0,NA,13.4843028206691,0,NA,NA,NA,NA,13.4843028206691,0,NA,13.4843028206691,0,NA
"900",900,3.00441225127061,NA,13.2823579010559,0.0192246874309935,NA,13.483821263783,0,NA,13.483821263783,0,NA,NA,NA,NA,13.483821263783,0,NA,13.483821263783,0,NA
"901",901,2.99962288144481,NA,13.2898834925687,0.0180495294307725,NA,13.4790318939572,0,NA,13.4790318939572,0,NA,NA,NA,NA,13.4790318939572,0,NA,13.4790318939572,0,NA
"902",902,2.99659738328604,NA,13.3571347916619,0.0113433499918298,NA,13.4760063957984,0,NA,13.4760063957984,0,NA,NA,NA,NA,13.4760063957984,0,NA,13.4760063957984,0,NA
"903",903,2.99710575833717,NA,13.0327530423976,0.0423460643555396,NA,13.4765147708495,0,NA,13.4765147708495,0,NA,NA,NA,NA,13.4765147708495,0,NA,13.4765147708495,0,NA
"904",904,2.98490592647056,NA,12.9112241786669,0.0527788122074108,NA,13.4643149389829,0,NA,13.4643149389829,0,NA,NA,NA,NA,13.4643149389829,0,NA,13.4643149389829,0,NA
"905",905,2.98047978971127,NA,12.9144612233514,0.0520475513667752,NA,13.4598888022236,0,NA,13.4598888022236,0,NA,NA,NA,NA,13.4598888022236,0,NA,13.4598888022236,0,NA
"906",906,2.97008833624887,NA,12.904069769889,0.0520475513667752,NA,13.4494973487612,0,NA,13.4494973487612,0,NA,NA,NA,NA,13.4494973487612,0,NA,13.4494973487612,0,NA
"907",907,2.94111118547153,NA,12.970034423953,0.0429877079416415,NA,13.4205201979839,0,NA,13.4205201979839,0,NA,NA,NA,NA,13.4205201979839,0,NA,13.4205201979839,0,NA
"908",908,2.93482664791316,NA,12.9619182974258,0.0431624877375874,NA,13.4142356604255,0,NA,13.4142356604255,0,NA,NA,NA,NA,13.4142356604255,0,NA,13.4142356604255,0,NA
"909",909,2.90992026459025,NA,13.2337588175399,0.0148453466580919,NA,13.3893292771026,0,NA,13.3893292771026,0,NA,NA,NA,NA,13.3893292771026,0,NA,13.3893292771026,0,NA
"910",910,2.91678897824336,NA,13.1443314820804,0.0240344191523196,NA,13.3961979907557,0,NA,13.3961979907557,0,NA,NA,NA,NA,13.3961979907557,0,NA,13.3961979907557,0,NA
"911",911,2.91387409543676,NA,13.0495467511539,0.0328011204052454,NA,13.3932831079491,0,NA,13.3932831079491,0,NA,NA,NA,NA,13.3932831079491,0,NA,13.3932831079491,0,NA
"912",912,2.91127777378746,NA,12.9996886628232,0.0373110852920996,NA,13.3906867862998,0,NA,13.3906867862998,0,NA,NA,NA,NA,13.3906867862998,0,NA,13.3906867862998,0,NA
"913",913,2.9106508984516,NA,13.0261430725562,0.0347268474752003,NA,13.3900599109639,0,NA,13.3900599109639,0,NA,NA,NA,NA,13.3900599109639,0,NA,13.3900599109639,0,NA
"914",914,2.8178553846223,NA,13.0214674496875,0.026317986741225,NA,13.2972643971346,0,NA,13.2972643971346,0,NA,NA,NA,NA,13.2972643971346,0,NA,13.2972643971346,0,NA
"915",915,2.8106842514849,NA,13.0670299277123,0.0212858698442412,NA,13.2900932639972,0,NA,13.2900932639972,0,NA,NA,NA,NA,13.2900932639972,0,NA,13.2900932639972,0,NA
"916",916,2.79544651528114,NA,13.0099002121669,0.025283421546984,NA,13.2748555277935,0,NA,13.2748555277935,0,NA,NA,NA,NA,13.2748555277935,0,NA,13.2748555277935,0,NA
"917",917,2.78901463366115,NA,12.9126528936733,0.0339495053657484,NA,13.2684236461735,0,NA,13.2684236461735,0,NA,NA,NA,NA,13.2684236461735,0,NA,13.2684236461735,0,NA
"918",918,2.78691217756803,NA,12.8870322618046,0.036193732664019,NA,13.2663211900804,0,NA,13.2663211900804,0,NA,NA,NA,NA,13.2663211900804,0,NA,13.2663211900804,0,NA
"919",919,2.77984756316595,NA,12.9510281161488,0.029412771193633,NA,13.2592565756783,0,NA,13.2592565756783,0,NA,NA,NA,NA,13.2592565756783,0,NA,13.2592565756783,0,NA
"920",920,2.75710056742037,NA,13.0481575964025,0.0179735310746329,NA,13.2365095799327,0,NA,13.2365095799327,0,NA,NA,NA,NA,13.2365095799327,0,NA,13.2365095799327,0,NA
"921",921,2.75065689638847,NA,13.1143989812624,0.0110375430045975,NA,13.2300659089008,0,NA,13.2300659089008,0,NA,NA,NA,NA,13.2300659089008,0,NA,13.2300659089008,0,NA
"922",922,2.74412231160327,NA,13.1152480203075,0.0103329590131255,NA,13.2235313241156,0,NA,13.2235313241156,0,NA,NA,NA,NA,13.2235313241156,0,NA,13.2235313241156,0,NA
"923",923,2.74314347841781,NA,12.9779528964658,0.0233409722029479,NA,13.2225524909302,0,NA,13.2225524909302,0,NA,NA,NA,NA,13.2225524909302,0,NA,13.2225524909302,0,NA
"924",924,2.73436929660285,NA,12.9595356486812,0.0242611639769401,NA,13.2137783091152,0,NA,13.2137783091152,0,NA,NA,NA,NA,13.2137783091152,0,NA,13.2137783091152,0,NA
"925",925,2.73244984846108,NA,12.936334574936,0.0262919679638826,NA,13.2118588609734,0,NA,13.2118588609734,0,NA,NA,NA,NA,13.2118588609734,0,NA,13.2118588609734,0,NA
"926",926,2.7382346115623,NA,12.9421193380372,0.0262919679638826,NA,13.2176436240746,0,NA,13.2176436240746,0,NA,NA,NA,NA,13.2176436240746,0,NA,13.2176436240746,0,NA
"927",927,2.72516423855788,NA,7.38753467148036,0.555092235892727,NA,9.40907440016036,0.362186345277493,NA,13.2045732510702,0,NA,NA,NA,NA,13.2045732510702,0,NA,13.2045732510702,0,NA
"928",928,2.72002221370506,NA,7.38368489113459,0.554968923165309,NA,9.40370718970237,0.36220783366533,NA,13.1994312262174,0,NA,NA,NA,NA,13.1994312262174,0,NA,13.1994312262174,0,NA
"929",929,2.73415351805089,NA,7.40200504136938,0.554569201589029,NA,9.41739716901452,0.36224994720753,NA,13.2135625305632,0,NA,NA,NA,NA,13.2135625305632,0,NA,13.2135625305632,0,NA
"930",930,2.72609094451654,NA,13.2054999570289,0,NA,13.0101680103764,0.018639595650786,NA,13.2054999570289,0,NA,NA,NA,NA,13.2054999570289,0,NA,13.2054999570289,0,NA
"931",931,2.72373143684385,NA,13.2031404493562,0,NA,9.12202599418509,0.389441279589171,NA,13.2031404493562,0,NA,NA,NA,NA,10.1943629469715,0.287113280795911,NA,13.2031404493562,0,NA
"932",932,2.73190592031159,NA,13.2113149328239,0,NA,9.13061098554291,0.389402106779943,NA,13.2113149328239,0,NA,NA,NA,NA,10.1906491916931,0.288247718695217,NA,13.2113149328239,0,NA
"933",933,2.73196518160891,NA,13.2113741941213,0,NA,9.13472728018103,0.389014963446196,NA,13.2113741941213,0,NA,NA,NA,NA,10.1777146657289,0.289487653814275,NA,13.2113741941213,0,NA
"934",934,2.73207871341485,NA,13.2114877259272,0,NA,13.2114877259272,0,NA,13.2114877259272,0,NA,NA,NA,NA,12.7641338630079,0.0426888446080445,NA,13.2114877259272,0,NA
"935",935,2.73351880853895,NA,13.2129278210513,0,NA,13.2129278210513,0,NA,13.2129278210513,0,NA,NA,NA,NA,12.7838884222075,0.0409411826880237,NA,13.2129278210513,0,NA
"936",936,2.71280364754304,NA,13.1922126600554,0,NA,13.1922126600554,0,NA,13.1922126600554,0,NA,NA,NA,NA,12.8478700886994,0.0328589685682455,NA,13.1922126600554,0,NA
"937",937,2.7110774177322,NA,13.1904864302445,0,NA,13.1904864302445,0,NA,13.1904864302445,0,NA,NA,NA,NA,12.9172726171267,0.026071490557492,NA,13.1904864302445,0,NA
"938",938,2.71043050028427,NA,13.1898395127966,0,NA,13.1898395127966,0,NA,13.1898395127966,0,NA,NA,NA,NA,9.74483287686298,0.328740545561331,NA,9.73658814258593,0.329527301213983,NA
"939",939,2.71095487371012,NA,13.1903638862225,0,NA,13.1903638862225,0,NA,13.1903638862225,0,NA,NA,NA,NA,9.74726860633599,0.328558153973706,NA,9.73628768660348,0.329606010748777,NA
"940",940,2.70298304626784,NA,13.1823920587802,0,NA,13.1823920587802,0,NA,13.1823920587802,0,NA,NA,NA,NA,9.74014661113672,0.328477058537695,NA,9.72831013186833,0.329606557277009,NA
"941",941,2.70446555016803,NA,13.1838745626804,0,NA,13.1838745626804,0,NA,13.1838745626804,0,NA,NA,NA,NA,13.1838745626804,0,NA,12.8420044824903,0.0326230305336776,NA
"942",942,2.70281735767352,NA,13.1822263701859,0,NA,13.1822263701859,0,NA,13.1822263701859,0,NA,NA,NA,NA,13.1822263701859,0,NA,12.6786273654765,0.0480560501177159,NA
"943",943,2.70329630340688,NA,13.1827053159192,0,NA,13.1827053159192,0,NA,13.1827053159192,0,NA,NA,NA,NA,13.1827053159192,0,NA,12.6772242778501,0.0482356435811964,NA
"944",944,2.70494482644294,NA,13.1843538389553,0,NA,13.1843538389553,0,NA,13.1843538389553,0,NA,NA,NA,NA,13.1843538389553,0,NA,12.7251352573115,0.0438210381039112,NA
"945",945,2.68856716981412,NA,13.1679761823265,0,NA,13.1679761823265,0,NA,13.1679761823265,0,NA,NA,NA,NA,13.1679761823265,0,NA,12.8853424407651,0.0269703893820619,NA
"946",946,2.71920643389684,NA,13.1986154464092,0,NA,13.1986154464092,0,NA,13.1986154464092,0,NA,NA,NA,NA,13.1986154464092,0,NA,12.9194324517302,0.0266411010721738,NA
"947",947,2.69936921246611,NA,13.1787782249785,0,NA,13.1787782249785,0,NA,13.1787782249785,0,NA,NA,NA,NA,13.1787782249785,0,NA,13.0514139063048,0.0121537692174807,NA
"948",948,2.74606254992931,NA,13.2254715624417,0,NA,13.2254715624417,0,NA,13.2254715624417,0,NA,NA,NA,NA,13.2254715624417,0,NA,13.1537536690171,0.00684369637055937,NA
"949",949,2.78343776913953,NA,13.2628467816519,0,NA,13.2628467816519,0,NA,13.2628467816519,0,NA,NA,NA,NA,13.2628467816519,0,NA,13.1443326810874,0.0113092351317668,NA
"950",950,2.83663821778605,NA,13.3160472302984,0,NA,13.3160472302984,0,NA,13.3160472302984,0,NA,NA,NA,NA,13.3160472302984,0,NA,13.2165924064104,0.00949049929907559,NA
"951",951,2.89117245694476,NA,13.3705814694571,0,NA,13.3705814694571,0,NA,13.3705814694571,0,NA,NA,NA,NA,13.3705814694571,0,NA,13.2679934449986,0.00978948567958541,NA
"952",952,2.96170131824227,NA,13.4411103307546,0,NA,13.4411103307546,0,NA,13.4411103307546,0,NA,NA,NA,NA,13.4411103307546,0,NA,13.3766562382716,0.00615054650563304,NA
"953",953,3.04346036713531,NA,13.5228693796477,0,NA,13.5228693796477,0,NA,13.5228693796477,0,NA,NA,NA,NA,13.5228693796477,0,NA,13.3665005859234,0.0149215278779145,NA
"954",954,3.13079204459126,NA,13.6102010571036,0,NA,13.6102010571036,0,NA,13.6102010571036,0,NA,NA,NA,NA,13.6102010571036,0,NA,13.4119888156977,0.0189144484359006,NA
"955",955,3.22745260726359,NA,13.7068616197759,0,NA,13.7068616197759,0,NA,13.7068616197759,0,NA,NA,NA,NA,13.7068616197759,0,NA,13.487338891025,0.0209480065611339,NA
"956",956,3.33148349564675,NA,13.8108925081591,0,NA,13.8108925081591,0,NA,13.8108925081591,0,NA,NA,NA,NA,13.8108925081591,0,NA,13.6318738251598,0.0170828987384261,NA
