"timestamp","value"
2015-02-10 13:45:00,638.8
2015-02-10 14:00:00,600
2015-02-10 14:15:00,613.2
2015-02-10 14:30:00,587.2
2015-02-10 14:45:00,568
2015-02-10 15:00:00,579.6
2015-02-10 15:15:00,563.2
2015-02-10 15:30:00,542.4
2015-02-10 15:45:00,495.2
2015-02-10 16:00:00,486.4
2015-02-10 16:15:00,457.2
2015-02-10 16:30:00,464.8
2015-02-10 16:45:00,456.8
2015-02-10 17:00:00,452.8
2015-02-10 17:15:00,452.4
2015-02-10 17:30:00,445.2
2015-02-10 17:45:00,469.2
2015-02-10 18:00:00,451.6
2015-02-10 18:15:00,448.4
2015-02-10 18:30:00,432
2015-02-10 18:45:00,417.6
2015-02-10 19:00:00,385.2
2015-02-10 19:15:00,306
2015-02-10 19:30:00,282.8
2015-02-10 19:45:00,251.2
2015-02-10 20:00:00,238.4
2015-02-10 20:15:00,213.2
2015-02-10 20:30:00,211.6
2015-02-10 20:45:00,205.2
2015-02-10 21:00:00,193.2
2015-02-10 21:15:00,195.2
2015-02-10 21:30:00,184.4
2015-02-10 21:45:00,185.6
2015-02-10 22:00:00,175.2
2015-02-10 22:15:00,178
2015-02-10 22:30:00,174.4
2015-02-10 22:45:00,172.4
2015-02-10 23:00:00,172.8
2015-02-10 23:15:00,164.8
2015-02-10 23:30:00,197.2
2015-02-10 23:45:00,230.4
2015-02-11 00:00:00,224.4
2015-02-11 00:15:00,181.6
2015-02-11 00:30:00,230.8
2015-02-11 00:45:00,226.4
2015-02-11 01:00:00,184.8
2015-02-11 01:15:00,219.2
2015-02-11 01:30:00,224
2015-02-11 01:45:00,228
2015-02-11 02:00:00,176.4
2015-02-11 02:15:00,228.8
2015-02-11 02:30:00,230.4
2015-02-11 02:45:00,222.4
2015-02-11 03:00:00,198.4
2015-02-11 03:15:00,230
2015-02-11 03:30:00,234.4
2015-02-11 03:45:00,202.8
2015-02-11 04:00:00,214.4
2015-02-11 04:15:00,227.2
2015-02-11 04:30:00,172.8
2015-02-11 04:45:00,176.8
2015-02-11 05:00:00,181.6
2015-02-11 05:15:00,194.4
2015-02-11 05:30:00,187.6
2015-02-11 05:45:00,198
2015-02-11 06:00:00,216
2015-02-11 06:15:00,263.6
2015-02-11 06:30:00,349.6
2015-02-11 06:45:00,329.2
2015-02-11 07:00:00,326
2015-02-11 07:15:00,369.2
2015-02-11 07:30:00,342
2015-02-11 07:45:00,345.2
2015-02-11 08:00:00,388.8
2015-02-11 08:15:00,406.8
2015-02-11 08:30:00,477.6
2015-02-11 08:45:00,560
2015-02-11 09:00:00,544
2015-02-11 09:15:00,512
2015-02-11 09:30:00,505.6
2015-02-11 09:45:00,542.4
2015-02-11 10:00:00,524.8
2015-02-11 10:15:00,525.2
2015-02-11 10:30:00,550
2015-02-11 10:45:00,526
2015-02-11 11:00:00,537.6
2015-02-11 11:15:00,546.4
2015-02-11 11:30:00,568.8
2015-02-11 11:45:00,557.2
2015-02-11 12:00:00,587.6
2015-02-11 12:15:00,595.6
2015-02-11 12:30:00,578
2015-02-11 12:45:00,565.2
2015-02-11 13:00:00,578
2015-02-11 13:15:00,623.2
2015-02-11 13:30:00,599.6
2015-02-11 13:45:00,592.8
2015-02-11 14:00:00,593.6
2015-02-11 14:15:00,576
2015-02-11 14:30:00,553.6
2015-02-11 14:45:00,560.4
2015-02-11 15:00:00,540.4
2015-02-11 15:15:00,520
2015-02-11 15:30:00,517.2
2015-02-11 15:45:00,488
2015-02-11 16:00:00,476
2015-02-11 16:15:00,443.6
2015-02-11 16:30:00,441.6
2015-02-11 16:45:00,433.2
2015-02-11 17:00:00,431.6
2015-02-11 17:15:00,416.8
2015-02-11 17:30:00,424
2015-02-11 17:45:00,438.8
2015-02-11 18:00:00,440.4
2015-02-11 18:15:00,438
2015-02-11 18:30:00,422.4
2015-02-11 18:45:00,412.4
2015-02-11 19:00:00,377.2
2015-02-11 19:15:00,296.4
2015-02-11 19:30:00,279.2
2015-02-11 19:45:00,264.8
2015-02-11 20:00:00,240
2015-02-11 20:15:00,210.8
2015-02-11 20:30:00,205.6
2015-02-11 20:45:00,192.4
2015-02-11 21:00:00,194.4
2015-02-11 21:15:00,199.2
2015-02-11 21:30:00,191.2
2015-02-11 21:45:00,190.4
2015-02-11 22:00:00,182
2015-02-11 22:15:00,182.8
2015-02-11 22:30:00,182
2015-02-11 22:45:00,185.6
2015-02-11 23:00:00,173.6
2015-02-11 23:15:00,163.6
2015-02-11 23:30:00,164.8
2015-02-11 23:45:00,206
2015-02-12 00:00:00,226.4
2015-02-12 00:15:00,195.2
2015-02-12 00:30:00,204
2015-02-12 00:45:00,224.8
2015-02-12 01:00:00,211.6
2015-02-12 01:15:00,183.2
2015-02-12 01:30:00,220
2015-02-12 01:45:00,226
2015-02-12 02:00:00,172.4
2015-02-12 02:15:00,225.6
2015-02-12 02:30:00,221.2
2015-02-12 02:45:00,197.2
2015-02-12 03:00:00,202
2015-02-12 03:15:00,226.4
2015-02-12 03:30:00,228
2015-02-12 03:45:00,177.2
2015-02-12 04:00:00,232.8
2015-02-12 04:15:00,225.2
2015-02-12 04:30:00,203.2
2015-02-12 04:45:00,173.2
2015-02-12 05:00:00,185.2
2015-02-12 05:15:00,196
2015-02-12 05:30:00,190.4
2015-02-12 05:45:00,194.8
2015-02-12 06:00:00,214
2015-02-12 06:15:00,246
2015-02-12 06:30:00,336.4
2015-02-12 06:45:00,326.4
2015-02-12 07:00:00,334
2015-02-12 07:15:00,339.6
2015-02-12 07:30:00,336.4
2015-02-12 07:45:00,345.6
2015-02-12 08:00:00,406
2015-02-12 08:15:00,433.2
2015-02-12 08:30:00,481.2
2015-02-12 08:45:00,512
2015-02-12 09:00:00,521.6
2015-02-12 09:15:00,506.4
2015-02-12 09:30:00,537.2
2015-02-12 09:45:00,537.2
2015-02-12 10:00:00,525.6
2015-02-12 10:15:00,587.2
2015-02-12 10:30:00,582.8
2015-02-12 10:45:00,545.2
2015-02-12 11:00:00,546
2015-02-12 11:15:00,557.2
2015-02-12 11:30:00,570.4
2015-02-12 11:45:00,557.6
2015-02-12 12:00:00,607.6
2015-02-12 12:15:00,589.2
2015-02-12 12:30:00,634
2015-02-12 12:45:00,582.4
2015-02-12 13:00:00,598
2015-02-12 13:15:00,622.8
2015-02-12 13:30:00,600.8
2015-02-12 13:45:00,596.8
2015-02-12 14:00:00,564
2015-02-12 14:15:00,570.8
2015-02-12 14:30:00,558.4
2015-02-12 14:45:00,570.8
2015-02-12 15:00:00,546.4
2015-02-12 15:15:00,542.4
2015-02-12 15:30:00,525.2
2015-02-12 15:45:00,498.4
2015-02-12 16:00:00,490
2015-02-12 16:15:00,444.8
2015-02-12 16:30:00,448
2015-02-12 16:45:00,440
2015-02-12 17:00:00,444
2015-02-12 17:15:00,438.4
2015-02-12 17:30:00,452.8
2015-02-12 17:45:00,459.6
2015-02-12 18:00:00,459.6
2015-02-12 18:15:00,450.8
2015-02-12 18:30:00,436
2015-02-12 18:45:00,426.4
2015-02-12 19:00:00,379.2
2015-02-12 19:15:00,309.2
2015-02-12 19:30:00,290.8
2015-02-12 19:45:00,288.4
2015-02-12 20:00:00,266.4
2015-02-12 20:15:00,221.2
2015-02-12 20:30:00,217.6
2015-02-12 20:45:00,206.8
2015-02-12 21:00:00,203.6
2015-02-12 21:15:00,195.2
2015-02-12 21:30:00,188.4
2015-02-12 21:45:00,182.8
2015-02-12 22:00:00,179.2
2015-02-12 22:15:00,180.8
2015-02-12 22:30:00,174.4
2015-02-12 22:45:00,175.6
2015-02-12 23:00:00,169.6
2015-02-12 23:15:00,163.6
2015-02-12 23:30:00,160
2015-02-12 23:45:00,160.4
2015-02-13 00:00:00,201.2
2015-02-13 00:15:00,220
2015-02-13 00:30:00,223.6
2015-02-13 00:45:00,172.8
2015-02-13 01:00:00,224
2015-02-13 01:15:00,222.8
2015-02-13 01:30:00,188.4
2015-02-13 01:45:00,205.6
2015-02-13 02:00:00,221.6
2015-02-13 02:15:00,217.2
2015-02-13 02:30:00,177.2
2015-02-13 02:45:00,224.8
2015-02-13 03:00:00,218
2015-02-13 03:15:00,184.4
2015-02-13 03:30:00,214
2015-02-13 03:45:00,226.8
2015-02-13 04:00:00,228.4
2015-02-13 04:15:00,184.8
2015-02-13 04:30:00,182.4
2015-02-13 04:45:00,173.6
2015-02-13 05:00:00,182
2015-02-13 05:15:00,192.8
2015-02-13 05:30:00,190.8
2015-02-13 05:45:00,198.4
2015-02-13 06:00:00,227.6
2015-02-13 06:15:00,340.8
2015-02-13 06:30:00,307.6
2015-02-13 06:45:00,312.4
2015-02-13 07:00:00,322
2015-02-13 07:15:00,331.2
2015-02-13 07:30:00,362.8
2015-02-13 07:45:00,372
2015-02-13 08:00:00,438
2015-02-13 08:15:00,486.4
2015-02-13 08:30:00,534
2015-02-13 08:45:00,546
2015-02-13 09:00:00,536.4
2015-02-13 09:15:00,547.2
2015-02-13 09:30:00,554.4
2015-02-13 09:45:00,585.2
2015-02-13 10:00:00,566.8
2015-02-13 10:15:00,598.8
2015-02-13 10:30:00,571.6
2015-02-13 10:45:00,585.2
2015-02-13 11:00:00,565.6
2015-02-13 11:15:00,584.4
2015-02-13 11:30:00,602.4
2015-02-13 11:45:00,641.2
2015-02-13 12:00:00,676.8
2015-02-13 12:15:00,660.4
2015-02-13 12:30:00,638.8
2015-02-13 12:45:00,648.8
2015-02-13 13:00:00,666.4
2015-02-13 13:15:00,651.2
2015-02-13 13:30:00,656
2015-02-13 13:45:00,625.2
2015-02-13 14:00:00,614.4
2015-02-13 14:15:00,642.4
2015-02-13 14:30:00,617.6
2015-02-13 14:45:00,612
2015-02-13 15:00:00,586.8
2015-02-13 15:15:00,603.2
2015-02-13 15:30:00,586.8
2015-02-13 15:45:00,564.4
2015-02-13 16:00:00,525.2
2015-02-13 16:15:00,500.4
2015-02-13 16:30:00,495.6
2015-02-13 16:45:00,476
2015-02-13 17:00:00,470
2015-02-13 17:15:00,456.4
2015-02-13 17:30:00,459.2
2015-02-13 17:45:00,456
2015-02-13 18:00:00,432.4
2015-02-13 18:15:00,407.2
2015-02-13 18:30:00,380.8
2015-02-13 18:45:00,378.8
2015-02-13 19:00:00,338.8
2015-02-13 19:15:00,279.6
2015-02-13 19:30:00,258
2015-02-13 19:45:00,242
2015-02-13 20:00:00,219.2
2015-02-13 20:15:00,197.6
2015-02-13 20:30:00,195.2
2015-02-13 20:45:00,191.2
2015-02-13 21:00:00,193.6
2015-02-13 21:15:00,190.4
2015-02-13 21:30:00,184.8
2015-02-13 21:45:00,185.2
2015-02-13 22:00:00,180
2015-02-13 22:15:00,180.8
2015-02-13 22:30:00,222.8
2015-02-13 22:45:00,241.6
2015-02-13 23:00:00,209.6
2015-02-13 23:15:00,188
2015-02-13 23:30:00,219.2
2015-02-13 23:45:00,224.4
2015-02-14 00:00:00,174.8
2015-02-14 00:15:00,225.2
2015-02-14 00:30:00,230.8
2015-02-14 00:45:00,186
2015-02-14 01:00:00,220
2015-02-14 01:15:00,225.6
2015-02-14 01:30:00,210.4
2015-02-14 01:45:00,189.6
2015-02-14 02:00:00,228
2015-02-14 02:15:00,224.8
2015-02-14 02:30:00,170.8
2015-02-14 02:45:00,229.2
2015-02-14 03:00:00,227.2
2015-02-14 03:15:00,189.6
2015-02-14 03:30:00,211.6
2015-02-14 03:45:00,227.2
2015-02-14 04:00:00,208.4
2015-02-14 04:15:00,186.8
2015-02-14 04:30:00,194.4
2015-02-14 04:45:00,161.6
2015-02-14 05:00:00,171.2
2015-02-14 05:15:00,180
2015-02-14 05:30:00,180.8
2015-02-14 05:45:00,183.2
2015-02-14 06:00:00,196.4
2015-02-14 06:15:00,218.8
2015-02-14 06:30:00,220.4
2015-02-14 06:45:00,228.4
2015-02-14 07:00:00,228
2015-02-14 07:15:00,237.2
2015-02-14 07:30:00,236.4
2015-02-14 07:45:00,237.6
2015-02-14 08:00:00,256.4
2015-02-14 08:15:00,282
2015-02-14 08:30:00,285.6
2015-02-14 08:45:00,283.2
2015-02-14 09:00:00,286.4
2015-02-14 09:15:00,276.4
2015-02-14 09:30:00,277.2
2015-02-14 09:45:00,280.8
2015-02-14 10:00:00,282
2015-02-14 10:15:00,277.2
2015-02-14 10:30:00,276.4
2015-02-14 10:45:00,284
2015-02-14 11:00:00,274.4
2015-02-14 11:15:00,277.6
2015-02-14 11:30:00,279.2
2015-02-14 11:45:00,278
2015-02-14 12:00:00,277.2
2015-02-14 12:15:00,279.6
2015-02-14 12:30:00,278.8
2015-02-14 12:45:00,276.8
2015-02-14 13:00:00,259.6
2015-02-14 13:15:00,227.2
2015-02-14 13:30:00,232
2015-02-14 13:45:00,224.8
2015-02-14 14:00:00,201.6
2015-02-14 14:15:00,168
2015-02-14 14:30:00,163.6
2015-02-14 14:45:00,167.6
2015-02-14 15:00:00,160.8
2015-02-14 15:15:00,154.4
2015-02-14 15:30:00,145.6
2015-02-14 15:45:00,162.8
2015-02-14 16:00:00,162
2015-02-14 16:15:00,142.8
2015-02-14 16:30:00,118
2015-02-14 16:45:00,120.8
2015-02-14 17:00:00,134.8
2015-02-14 17:15:00,128.4
2015-02-14 17:30:00,144.8
2015-02-14 17:45:00,152.8
2015-02-14 18:00:00,199.6
2015-02-14 18:15:00,220.8
2015-02-14 18:30:00,219.2
2015-02-14 18:45:00,225.2
2015-02-14 19:00:00,185.6
2015-02-14 19:15:00,221.2
2015-02-14 19:30:00,218.8
2015-02-14 19:45:00,222
2015-02-14 20:00:00,185.2
2015-02-14 20:15:00,215.6
2015-02-14 20:30:00,216
2015-02-14 20:45:00,212
2015-02-14 21:00:00,180.8
2015-02-14 21:15:00,216
2015-02-14 21:30:00,218.8
2015-02-14 21:45:00,196
2015-02-14 22:00:00,203.6
2015-02-14 22:15:00,223.2
2015-02-14 22:30:00,226
2015-02-14 22:45:00,213.2
2015-02-14 23:00:00,198.8
2015-02-14 23:15:00,225.2
2015-02-14 23:30:00,220.8
2015-02-14 23:45:00,221.2
2015-02-15 00:00:00,217.6
2015-02-15 00:15:00,194.8
2015-02-15 00:30:00,222.4
2015-02-15 00:45:00,222.8
2015-02-15 01:00:00,227.2
2015-02-15 01:15:00,221.2
2015-02-15 01:30:00,222
2015-02-15 01:45:00,192.4
2015-02-15 02:00:00,225.6
2015-02-15 02:15:00,221.6
2015-02-15 02:30:00,223.6
2015-02-15 02:45:00,223.2
2015-02-15 03:00:00,222.8
2015-02-15 03:15:00,220
2015-02-15 03:30:00,195.6
2015-02-15 03:45:00,226
2015-02-15 04:00:00,220.4
2015-02-15 04:15:00,224.8
2015-02-15 04:30:00,220.8
2015-02-15 04:45:00,222
2015-02-15 05:00:00,226
2015-02-15 05:15:00,220.8
2015-02-15 05:30:00,223.6
2015-02-15 05:45:00,198.4
2015-02-15 06:00:00,224.4
2015-02-15 06:15:00,222
2015-02-15 06:30:00,224
2015-02-15 06:45:00,224
2015-02-15 07:00:00,223.6
2015-02-15 07:15:00,224.4
2015-02-15 07:30:00,221.6
2015-02-15 07:45:00,225.2
2015-02-15 08:00:00,218.4
2015-02-15 08:15:00,214
2015-02-15 08:30:00,215.6
2015-02-15 08:45:00,214.4
2015-02-15 09:00:00,212
2015-02-15 09:15:00,206
2015-02-15 09:30:00,212
2015-02-15 09:45:00,167.2
2015-02-15 10:00:00,208
2015-02-15 10:15:00,210
2015-02-15 10:30:00,207.6
2015-02-15 10:45:00,205.2
2015-02-15 11:00:00,204
2015-02-15 11:15:00,210.4
2015-02-15 11:30:00,179.6
2015-02-15 11:45:00,197.6
2015-02-15 12:00:00,204.4
2015-02-15 12:15:00,210
2015-02-15 12:30:00,204
2015-02-15 12:45:00,207.6
2015-02-15 13:00:00,204.8
2015-02-15 13:15:00,204
2015-02-15 13:30:00,209.6
2015-02-15 13:45:00,207.6
2015-02-15 14:00:00,208.8
2015-02-15 14:15:00,192.4
2015-02-15 14:30:00,179.6
2015-02-15 14:45:00,209.2
2015-02-15 15:00:00,207.2
2015-02-15 15:15:00,212.8
2015-02-15 15:30:00,210
2015-02-15 15:45:00,186.8
2015-02-15 16:00:00,189.2
2015-02-15 16:15:00,211.6
2015-02-15 16:30:00,210.8
2015-02-15 16:45:00,214.8
2015-02-15 17:00:00,214.8
2015-02-15 17:15:00,213.6
2015-02-15 17:30:00,222.8
2015-02-15 17:45:00,201.6
2015-02-15 18:00:00,226.8
2015-02-15 18:15:00,225.2
2015-02-15 18:30:00,228.4
2015-02-15 18:45:00,226
2015-02-15 19:00:00,224.4
2015-02-15 19:15:00,229.6
2015-02-15 19:30:00,203.6
2015-02-15 19:45:00,219.6
2015-02-15 20:00:00,224.8
2015-02-15 20:15:00,228
2015-02-15 20:30:00,228.4
2015-02-15 20:45:00,228
2015-02-15 21:00:00,229.2
2015-02-15 21:15:00,224.8
2015-02-15 21:30:00,223.6
2015-02-15 21:45:00,218.8
2015-02-15 22:00:00,222.4
2015-02-15 22:15:00,200.8
2015-02-15 22:30:00,225.2
2015-02-15 22:45:00,220.4
2015-02-15 23:00:00,219.6
2015-02-15 23:15:00,221.2
2015-02-15 23:30:00,184.8
2015-02-15 23:45:00,218.4
2015-02-16 00:00:00,220.8
2015-02-16 00:15:00,223.6
2015-02-16 00:30:00,222
2015-02-16 00:45:00,227.6
2015-02-16 01:00:00,189.6
2015-02-16 01:15:00,222.4
2015-02-16 01:30:00,226.4
2015-02-16 01:45:00,220
2015-02-16 02:00:00,224.4
2015-02-16 02:15:00,220.8
2015-02-16 02:30:00,225.6
2015-02-16 02:45:00,200
2015-02-16 03:00:00,204.4
2015-02-16 03:15:00,156
2015-02-16 03:30:00,158.8
2015-02-16 03:45:00,157.2
2015-02-16 04:00:00,156.8
2015-02-16 04:15:00,164
2015-02-16 04:30:00,165.6
2015-02-16 04:45:00,167.6
2015-02-16 05:00:00,180.4
2015-02-16 05:15:00,201.6
2015-02-16 05:30:00,201.2
2015-02-16 05:45:00,206
2015-02-16 06:00:00,218.8
2015-02-16 06:15:00,244.8
2015-02-16 06:30:00,343.6
2015-02-16 06:45:00,316.8
2015-02-16 07:00:00,331.2
2015-02-16 07:15:00,332.8
2015-02-16 07:30:00,350.4
2015-02-16 07:45:00,363.2
2015-02-16 08:00:00,436
2015-02-16 08:15:00,493.6
2015-02-16 08:30:00,515.6
2015-02-16 08:45:00,533.6
2015-02-16 09:00:00,548.8
2015-02-16 09:15:00,568.8
2015-02-16 09:30:00,547.6
2015-02-16 09:45:00,560.4
2015-02-16 10:00:00,600.4
2015-02-16 10:15:00,576.4
2015-02-16 10:30:00,590
2015-02-16 10:45:00,597.6
2015-02-16 11:00:00,606
2015-02-16 11:15:00,596.8
2015-02-16 11:30:00,576
2015-02-16 11:45:00,597.2
2015-02-16 12:00:00,612
2015-02-16 12:15:00,629.6
2015-02-16 12:30:00,607.2
2015-02-16 12:45:00,630.8
2015-02-16 13:00:00,655.6
2015-02-16 13:15:00,664
2015-02-16 13:30:00,641.2
2015-02-16 13:45:00,613.2
2015-02-16 14:00:00,619.2
2015-02-16 14:15:00,592.4
2015-02-16 14:30:00,598.4
2015-02-16 14:45:00,585.6
2015-02-16 15:00:00,581.6
2015-02-16 15:15:00,526
2015-02-16 15:30:00,531.2
2015-02-16 15:45:00,531.6
2015-02-16 16:00:00,498.4
2015-02-16 16:15:00,530
2015-02-16 16:30:00,470.8
2015-02-16 16:45:00,480.8
2015-02-16 17:00:00,481.6
2015-02-16 17:15:00,466.4
2015-02-16 17:30:00,463.2
2015-02-16 17:45:00,455.6
2015-02-16 18:00:00,458.4
2015-02-16 18:15:00,445.2
2015-02-16 18:30:00,454.8
2015-02-16 18:45:00,438
2015-02-16 19:00:00,402.8
2015-02-16 19:15:00,326.4
2015-02-16 19:30:00,294.8
2015-02-16 19:45:00,279.6
2015-02-16 20:00:00,246.4
2015-02-16 20:15:00,228.4
2015-02-16 20:30:00,220.4
2015-02-16 20:45:00,218
2015-02-16 21:00:00,202.8
2015-02-16 21:15:00,191.2
2015-02-16 21:30:00,184
2015-02-16 21:45:00,176.4
2015-02-16 22:00:00,174.8
2015-02-16 22:15:00,169.6
2015-02-16 22:30:00,170
2015-02-16 22:45:00,170.4
2015-02-16 23:00:00,164
2015-02-16 23:15:00,155.2
2015-02-16 23:30:00,156
2015-02-16 23:45:00,178.8
2015-02-17 00:00:00,220
2015-02-17 00:15:00,222
2015-02-17 00:30:00,168.4
2015-02-17 00:45:00,229.2
2015-02-17 01:00:00,228.8
2015-02-17 01:15:00,171.6
2015-02-17 01:30:00,219.6
2015-02-17 01:45:00,220.4
2015-02-17 02:00:00,179.6
2015-02-17 02:15:00,212.8
2015-02-17 02:30:00,224.4
2015-02-17 02:45:00,182.8
2015-02-17 03:00:00,213.2
2015-02-17 03:15:00,228
2015-02-17 03:30:00,196.8
2015-02-17 03:45:00,205.2
2015-02-17 04:00:00,228
2015-02-17 04:15:00,204
2015-02-17 04:30:00,204
2015-02-17 04:45:00,240.8
2015-02-17 05:00:00,219.2
2015-02-17 05:15:00,193.2
2015-02-17 05:30:00,183.6
2015-02-17 05:45:00,186.8
2015-02-17 06:00:00,215.2
2015-02-17 06:15:00,321.2
2015-02-17 06:30:00,316.8
2015-02-17 06:45:00,311.2
2015-02-17 07:00:00,326.8
2015-02-17 07:15:00,335.6
2015-02-17 07:30:00,393.2
2015-02-17 07:45:00,403.2
2015-02-17 08:00:00,440.4
2015-02-17 08:15:00,484.8
2015-02-17 08:30:00,513.2
2015-02-17 08:45:00,524
2015-02-17 09:00:00,521.2
2015-02-17 09:15:00,509.2
2015-02-17 09:30:00,537.6
2015-02-17 09:45:00,566
2015-02-17 10:00:00,559.6
2015-02-17 10:15:00,562.4
2015-02-17 10:30:00,576
2015-02-17 10:45:00,554
2015-02-17 11:00:00,584
2015-02-17 11:15:00,568.8
2015-02-17 11:30:00,570
2015-02-17 11:45:00,588.8
2015-02-17 12:00:00,583.2
2015-02-17 12:15:00,592.4
2015-02-17 12:30:00,585.2
2015-02-17 12:45:00,604.8
2015-02-17 13:00:00,632.4
2015-02-17 13:15:00,601.6
2015-02-17 13:30:00,614.4
2015-02-17 13:45:00,613.6
2015-02-17 14:00:00,595.6
2015-02-17 14:15:00,563.6
2015-02-17 14:30:00,564.4
2015-02-17 14:45:00,552.4
2015-02-17 15:00:00,566
2015-02-17 15:15:00,528
2015-02-17 15:30:00,538
2015-02-17 15:45:00,525.2
2015-02-17 16:00:00,489.2
2015-02-17 16:15:00,477.6
2015-02-17 16:30:00,455.6
2015-02-17 16:45:00,452
2015-02-17 17:00:00,433.2
2015-02-17 17:15:00,444.4
2015-02-17 17:30:00,432.4
2015-02-17 17:45:00,440
2015-02-17 18:00:00,450
2015-02-17 18:15:00,444.4
2015-02-17 18:30:00,443.2
2015-02-17 18:45:00,436.8
2015-02-17 19:00:00,390.8
2015-02-17 19:15:00,315.2
2015-02-17 19:30:00,301.6
2015-02-17 19:45:00,278.8
2015-02-17 20:00:00,252
2015-02-17 20:15:00,220.4
2015-02-17 20:30:00,208.4
2015-02-17 20:45:00,213.6
2015-02-17 21:00:00,188.8
2015-02-17 21:15:00,180.4
2015-02-17 21:30:00,183.6
2015-02-17 21:45:00,172.4
2015-02-17 22:00:00,164
2015-02-17 22:15:00,160.4
2015-02-17 22:30:00,155.2
2015-02-17 22:45:00,155.2
2015-02-17 23:00:00,154
2015-02-17 23:15:00,148
2015-02-17 23:30:00,148
2015-02-17 23:45:00,147.2
2015-02-18 00:00:00,146
2015-02-18 00:15:00,150
2015-02-18 00:30:00,146.4
2015-02-18 00:45:00,149.2
2015-02-18 01:00:00,144.4
2015-02-18 01:15:00,145.6
2015-02-18 01:30:00,144.8
2015-02-18 01:45:00,148.4
2015-02-18 02:00:00,140
2015-02-18 02:15:00,138.4
2015-02-18 02:30:00,147.6
2015-02-18 02:45:00,140.4
2015-02-18 03:00:00,150
2015-02-18 03:15:00,148.8
2015-02-18 03:30:00,139.2
2015-02-18 03:45:00,140
2015-02-18 04:00:00,143.2
2015-02-18 04:15:00,144.4
2015-02-18 04:30:00,151.2
2015-02-18 04:45:00,146.8
2015-02-18 05:00:00,154.8
2015-02-18 05:15:00,170.4
2015-02-18 05:30:00,168.8
2015-02-18 05:45:00,175.6
2015-02-18 06:00:00,258
2015-02-18 06:15:00,297.6
2015-02-18 06:30:00,283.6
2015-02-18 06:45:00,276
2015-02-18 07:00:00,298.8
2015-02-18 07:15:00,312.8
2015-02-18 07:30:00,314.8
2015-02-18 07:45:00,370.8
2015-02-18 08:00:00,420.8
2015-02-18 08:15:00,460.8
2015-02-18 08:30:00,460.8
2015-02-18 08:45:00,483.2
2015-02-18 09:00:00,478.4
2015-02-18 09:15:00,506.8
2015-02-18 09:30:00,478.8
2015-02-18 09:45:00,493.2
2015-02-18 10:00:00,505.6
2015-02-18 10:15:00,502
2015-02-18 10:30:00,510.4
2015-02-18 10:45:00,539.2
2015-02-18 11:00:00,543.2
2015-02-18 11:15:00,518
2015-02-18 11:30:00,528.4
2015-02-18 11:45:00,544.4
2015-02-18 12:00:00,562
2015-02-18 12:15:00,529.6
2015-02-18 12:30:00,544.8
2015-02-18 12:45:00,574
2015-02-18 13:00:00,570.8
2015-02-18 13:15:00,570.8
2015-02-18 13:30:00,563.2
2015-02-18 13:45:00,561.6
2015-02-18 14:00:00,542
2015-02-18 14:15:00,549.2
2015-02-18 14:30:00,540.4
2015-02-18 14:45:00,526
2015-02-18 15:00:00,527.6
2015-02-18 15:15:00,490
2015-02-18 15:30:00,490
2015-02-18 15:45:00,450.4
2015-02-18 16:00:00,439.6
2015-02-18 16:15:00,420
2015-02-18 16:30:00,425.6
2015-02-18 16:45:00,426
2015-02-18 17:00:00,419.2
2015-02-18 17:15:00,425.6
2015-02-18 17:30:00,410.4
2015-02-18 17:45:00,421.6
2015-02-18 18:00:00,411.6
2015-02-18 18:15:00,417.2
2015-02-18 18:30:00,410.8
2015-02-18 18:45:00,397.2
2015-02-18 19:00:00,368.8
2015-02-18 19:15:00,290.8
2015-02-18 19:30:00,270.4
2015-02-18 19:45:00,256.4
2015-02-18 20:00:00,241.6
2015-02-18 20:15:00,219.2
2015-02-18 20:30:00,210.4
2015-02-18 20:45:00,196.8
2015-02-18 21:00:00,185.6
2015-02-18 21:15:00,185.2
2015-02-18 21:30:00,178.8
2015-02-18 21:45:00,177.6
2015-02-18 22:00:00,173.6
2015-02-18 22:15:00,170
2015-02-18 22:30:00,165.6
2015-02-18 22:45:00,166
2015-02-18 23:00:00,164
2015-02-18 23:15:00,157.6
2015-02-18 23:30:00,189.6
2015-02-18 23:45:00,219.2
2015-02-19 00:00:00,224.4
2015-02-19 00:15:00,168.8
2015-02-19 00:30:00,220
2015-02-19 00:45:00,223.6
2015-02-19 01:00:00,185.6
2015-02-19 01:15:00,201.6
2015-02-19 01:30:00,216.8
2015-02-19 01:45:00,219.6
2015-02-19 02:00:00,169.6
2015-02-19 02:15:00,218.8
2015-02-19 02:30:00,215.2
2015-02-19 02:45:00,191.2
2015-02-19 03:00:00,202
2015-02-19 03:15:00,222
2015-02-19 03:30:00,226.8
2015-02-19 03:45:00,176.8
2015-02-19 04:00:00,222.8
2015-02-19 04:15:00,226.4
2015-02-19 04:30:00,208.4
2015-02-19 04:45:00,168.8
2015-02-19 05:00:00,172.8
2015-02-19 05:15:00,185.6
2015-02-19 05:30:00,180.8
2015-02-19 05:45:00,189.2
2015-02-19 06:00:00,208.4
2015-02-19 06:15:00,234.8
2015-02-19 06:30:00,241.2
2015-02-19 06:45:00,310.8
2015-02-19 07:00:00,352.4
2015-02-19 07:15:00,338.8
2015-02-19 07:30:00,334
2015-02-19 07:45:00,370.4
2015-02-19 08:00:00,427.2
2015-02-19 08:15:00,464.4
