"","CET","ToU","Holiday","Year","Month","Month_day","Week_day","Hour","Time","Power_total","Power_data_centre","Power_canteen","Power_mechanical_room","Power_dimat","Power_bar","Power_rectory","Power_print_shop"
"1772",2015-03-22 23:00:00,"F3","Yes",2015,3,22,7,23,"23:00",178.8,36.8,17.2,2.4,7.2,5.2,5.6,0.8
"1773",2015-03-22 23:15:00,"F3","Yes",2015,3,22,7,23,"23:15",172.4,34.4,18,2.4,6.8,4,6,0.4
"1774",2015-03-22 23:30:00,"F3","Yes",2015,3,22,7,23,"23:30",175.6,36.8,17.2,2.4,6.4,4.4,5.6,0.8
"1775",2015-03-22 23:45:00,"F3","Yes",2015,3,22,7,23,"23:45",173.6,36,18,2.4,6.8,4.4,6,0.8
"1776",2015-03-23 00:00:00,"F3","No",2015,3,23,1,0,"00:00",170,35.2,16.4,2.4,6.4,4,5.6,0.4
"1777",2015-03-23 00:15:00,"F3","No",2015,3,23,1,0,"00:15",178.4,37.2,16.8,2.4,6.8,4.4,6,0.8
"1778",2015-03-23 00:30:00,"F3","No",2015,3,23,1,0,"00:30",172,34,18.8,2.4,6.4,4.4,5.6,0.4
"1779",2015-03-23 00:45:00,"F3","No",2015,3,23,1,0,"00:45",177.2,37.2,16.8,2.4,6.4,4,6,0.8
"1780",2015-03-23 01:00:00,"F3","No",2015,3,23,1,1,"01:00",170.8,34,15.2,2.4,6.8,4.8,5.6,0.8
"1781",2015-03-23 01:15:00,"F3","No",2015,3,23,1,1,"01:15",174.4,36.8,17.6,2.4,6.4,4,6,0.4
"1782",2015-03-23 01:30:00,"F3","No",2015,3,23,1,1,"01:30",172.8,36,17.6,2.4,6.4,5.2,6,0.8
"1783",2015-03-23 01:45:00,"F3","No",2015,3,23,1,1,"01:45",175.2,35.2,17.2,2.8,6.8,4.4,5.6,0.8
"1784",2015-03-23 02:00:00,"F3","No",2015,3,23,1,2,"02:00",172.8,37.2,17.2,2.4,6.4,4,6,0.4
"1785",2015-03-23 02:15:00,"F3","No",2015,3,23,1,2,"02:15",170.4,34,16.8,2.8,6.4,4.8,5.6,0.8
"1786",2015-03-23 02:30:00,"F3","No",2015,3,23,1,2,"02:30",174.8,36.8,17.6,2.8,6.8,4.4,6,0.8
"1787",2015-03-23 02:45:00,"F3","No",2015,3,23,1,2,"02:45",169.6,35.2,17.6,2.4,6.4,4,5.6,0.4
"1788",2015-03-23 03:00:00,"F3","No",2015,3,23,1,3,"03:00",175.2,36,17.2,2.8,6.8,5.6,5.6,0.8
"1789",2015-03-23 03:15:00,"F3","No",2015,3,23,1,3,"03:15",176.4,36.8,19.6,2.8,6.4,4.4,6,0.8
"1790",2015-03-23 03:30:00,"F3","No",2015,3,23,1,3,"03:30",172.4,33.6,18.4,2.4,6.8,4.8,6,0.4
"1791",2015-03-23 03:45:00,"F3","No",2015,3,23,1,3,"03:45",174.4,37.2,17.6,2.8,6.4,4.8,5.6,0.8
"1792",2015-03-23 04:00:00,"F3","No",2015,3,23,1,4,"04:00",169.6,34,16.8,2.8,6.4,4.4,6,0.4
"1793",2015-03-23 04:15:00,"F3","No",2015,3,23,1,4,"04:15",178.8,37.2,16.8,2.8,6.8,5.6,5.6,0.8
"1794",2015-03-23 04:30:00,"F3","No",2015,3,23,1,4,"04:30",158.8,33.6,17.6,2.4,6.4,6.8,6,0.8
"1795",2015-03-23 04:45:00,"F3","No",2015,3,23,1,4,"04:45",159.2,37.6,17.2,2.8,6.4,6.4,5.6,0.4
"1796",2015-03-23 05:00:00,"F3","No",2015,3,23,1,5,"05:00",169.6,33.6,13.6,16.4,6.8,7.2,6,0.8
"1797",2015-03-23 05:15:00,"F3","No",2015,3,23,1,5,"05:15",202,36.8,10.4,38.4,6.4,6.8,5.6,0.8
"1798",2015-03-23 05:30:00,"F3","No",2015,3,23,1,5,"05:30",194,34.4,9.2,38.4,6.4,7.6,6,0.4
"1799",2015-03-23 05:45:00,"F3","No",2015,3,23,1,5,"05:45",208.8,36,10.8,36,6.8,6.4,6,0.8
"1800",2015-03-23 06:00:00,"F3","No",2015,3,23,1,6,"06:00",217.6,34.8,13.2,36,6.8,6.4,6,0.8
"1801",2015-03-23 06:15:00,"F3","No",2015,3,23,1,6,"06:15",230.4,34,14,38.4,6.4,8.8,6.4,0.4
"1802",2015-03-23 06:30:00,"F3","No",2015,3,23,1,6,"06:30",360.8,37.2,122.8,45.6,6.4,13.6,5.6,0.8
"1803",2015-03-23 06:45:00,"F3","No",2015,3,23,1,6,"06:45",315.6,33.6,83.6,44.4,5.6,12,5.2,0.8
"1804",2015-03-23 07:00:00,"F2","No",2015,3,23,1,7,"07:00",322.4,37.2,77.2,44.8,6.4,16,5.6,1.2
"1805",2015-03-23 07:15:00,"F2","No",2015,3,23,1,7,"07:15",314.8,34,75.2,43.6,5.6,16.4,5.6,7.6
"1806",2015-03-23 07:30:00,"F2","No",2015,3,23,1,7,"07:30",314.4,36.4,75.2,43.2,6.4,14,5.6,7.6
"1807",2015-03-23 07:45:00,"F2","No",2015,3,23,1,7,"07:45",346.4,37.6,103.6,44.8,6.8,12.8,4,7.2
"1808",2015-03-23 08:00:00,"F1","No",2015,3,23,1,8,"08:00",423.6,34,144.4,43.2,6.8,16.8,4.4,8
"1809",2015-03-23 08:15:00,"F1","No",2015,3,23,1,8,"08:15",458.4,36.8,146.4,42.8,7.2,19.6,4.4,10.4
"1810",2015-03-23 08:30:00,"F1","No",2015,3,23,1,8,"08:30",485.6,37.2,154.4,42,6.8,19.6,4.4,10
"1811",2015-03-23 08:45:00,"F1","No",2015,3,23,1,8,"08:45",547.6,38,154,42.8,7.2,38,4.8,11.6
"1812",2015-03-23 09:00:00,"F1","No",2015,3,23,1,9,"09:00",582.4,36.4,184,40.4,7.2,29.6,4.4,12
"1813",2015-03-23 09:15:00,"F1","No",2015,3,23,1,9,"09:15",592.4,37.6,177.6,41.2,8.4,26,4.8,12.8
"1814",2015-03-23 09:30:00,"F1","No",2015,3,23,1,9,"09:30",555.2,38.4,141.2,40,8.4,21.2,4.8,12.4
"1815",2015-03-23 09:45:00,"F1","No",2015,3,23,1,9,"09:45",566,38,134.8,39.2,8,24,6,11.6
"1816",2015-03-23 10:00:00,"F1","No",2015,3,23,1,10,"10:00",550,37.2,113.2,40.8,8.4,28.4,7.6,12
"1817",2015-03-23 10:15:00,"F1","No",2015,3,23,1,10,"10:15",536.8,37.6,107.2,40.8,8,23.6,7.2,12.4
"1818",2015-03-23 10:30:00,"F1","No",2015,3,23,1,10,"10:30",555.2,40,106,42,8.8,23.2,7.2,10.8
"1819",2015-03-23 10:45:00,"F1","No",2015,3,23,1,10,"10:45",553.6,36.8,124.4,41.6,9.2,22.4,7.2,12
"1820",2015-03-23 11:00:00,"F1","No",2015,3,23,1,11,"11:00",564.8,37.6,130,42.4,9.6,21.2,7.6,10
"1821",2015-03-23 11:15:00,"F1","No",2015,3,23,1,11,"11:15",562.4,40,134,42,8.4,25.6,6.8,11.2
"1822",2015-03-23 11:30:00,"F1","No",2015,3,23,1,11,"11:30",558.8,36.8,117.2,43.2,9.6,20.8,6.4,10.4
"1823",2015-03-23 11:45:00,"F1","No",2015,3,23,1,11,"11:45",573.2,38.8,136.8,44.8,8.8,28,6.4,11.6
"1824",2015-03-23 12:00:00,"F1","No",2015,3,23,1,12,"12:00",578,38.8,136.4,43.6,9.2,26.4,6.4,12.4
"1825",2015-03-23 12:15:00,"F1","No",2015,3,23,1,12,"12:15",583.6,37.6,162.4,44.4,9.2,24.8,6.8,11.2
"1826",2015-03-23 12:30:00,"F1","No",2015,3,23,1,12,"12:30",594.4,40,169.2,43.6,9.2,20.4,6.4,11.2
"1827",2015-03-23 12:45:00,"F1","No",2015,3,23,1,12,"12:45",595.6,38,162.4,43.2,10.4,23.2,6.4,9.6
"1828",2015-03-23 13:00:00,"F1","No",2015,3,23,1,13,"13:00",601.6,38.8,160.4,42.8,9.2,28,6,11.6
"1829",2015-03-23 13:15:00,"F1","No",2015,3,23,1,13,"13:15",596,38.8,160.8,44,10,28.4,4.8,10
"1830",2015-03-23 13:30:00,"F1","No",2015,3,23,1,13,"13:30",576,36.8,155.6,43.6,9.2,26.4,4.4,9.6
"1831",2015-03-23 13:45:00,"F1","No",2015,3,23,1,13,"13:45",574,39.6,154,43.6,10,19.2,4,9.2
"1832",2015-03-23 14:00:00,"F1","No",2015,3,23,1,14,"14:00",568.4,37.6,151.6,44.4,9.6,24.4,3.6,10.4
"1833",2015-03-23 14:15:00,"F1","No",2015,3,23,1,14,"14:15",565.2,40,145.6,43.6,8.8,22.4,3.6,9.2
"1834",2015-03-23 14:30:00,"F1","No",2015,3,23,1,14,"14:30",593.2,37.6,159.6,44,9.2,26,4,10.8
"1835",2015-03-23 14:45:00,"F1","No",2015,3,23,1,14,"14:45",582.8,40,137.2,42.8,9.2,30.8,3.6,9.6
"1836",2015-03-23 15:00:00,"F1","No",2015,3,23,1,15,"15:00",577.2,37.6,125.6,44,9.2,24.4,4,9.2
"1837",2015-03-23 15:15:00,"F1","No",2015,3,23,1,15,"15:15",553.2,40,112.8,43.2,8.8,18,4,10.4
"1838",2015-03-23 15:30:00,"F1","No",2015,3,23,1,15,"15:30",531.6,36.8,83.2,43.6,9.2,15.6,3.6,12
"1839",2015-03-23 15:45:00,"F1","No",2015,3,23,1,15,"15:45",525.6,41.2,56,44.4,9.2,23.2,4,11.6
"1840",2015-03-23 16:00:00,"F1","No",2015,3,23,1,16,"16:00",512.8,36.8,48,43.6,8.8,21.2,4.4,9.6
"1841",2015-03-23 16:15:00,"F1","No",2015,3,23,1,16,"16:15",505.2,40.4,27.2,44.4,9.2,20,4.8,10.8
"1842",2015-03-23 16:30:00,"F1","No",2015,3,23,1,16,"16:30",496.4,37.2,30,44,9.6,20.4,4.4,10
"1843",2015-03-23 16:45:00,"F1","No",2015,3,23,1,16,"16:45",520.4,38.4,36,46,9.6,18.8,13.6,10.4
"1844",2015-03-23 17:00:00,"F1","No",2015,3,23,1,17,"17:00",515.2,39.2,40,44.8,10,16.4,16.8,10.8
"1845",2015-03-23 17:15:00,"F1","No",2015,3,23,1,17,"17:15",512.4,37.2,30,45.6,10.8,14.4,13.6,8.8
"1846",2015-03-23 17:30:00,"F1","No",2015,3,23,1,17,"17:30",506.8,40,22,44.8,10.8,16,10.8,11.6
"1847",2015-03-23 17:45:00,"F1","No",2015,3,23,1,17,"17:45",502,36.4,15.6,44.4,10.8,14,9.6,10.8
"1848",2015-03-23 18:00:00,"F1","No",2015,3,23,1,18,"18:00",492,39.6,15.6,45.6,10,13.6,9.6,11.6
"1849",2015-03-23 18:15:00,"F1","No",2015,3,23,1,18,"18:15",467.6,37.6,15.6,44.8,10,13.6,8.8,9.2
"1850",2015-03-23 18:30:00,"F1","No",2015,3,23,1,18,"18:30",456,37.6,14.8,44,10.4,9.6,9.2,9.2
"1851",2015-03-23 18:45:00,"F1","No",2015,3,23,1,18,"18:45",455.6,39.6,18,41.6,9.2,7.6,9.6,11.6
"1852",2015-03-23 19:00:00,"F2","No",2015,3,23,1,19,"19:00",415.2,37.2,18,39.2,9.6,6,10.8,10
"1853",2015-03-23 19:15:00,"F2","No",2015,3,23,1,19,"19:15",340.4,36.8,15.2,30.8,9.2,6.8,10.4,6.4
"1854",2015-03-23 19:30:00,"F2","No",2015,3,23,1,19,"19:30",314.4,39.2,15.2,25.2,9.2,5.6,8.8,7.6
"1855",2015-03-23 19:45:00,"F2","No",2015,3,23,1,19,"19:45",296,37.2,15.6,25.2,9.2,6.8,10,6.4
"1856",2015-03-23 20:00:00,"F2","No",2015,3,23,1,20,"20:00",279.6,38.4,16,14.4,9.6,6,9.6,6
"1857",2015-03-23 20:15:00,"F2","No",2015,3,23,1,20,"20:15",245.6,38.4,16.4,2.4,9.2,5.6,9.6,4
"1858",2015-03-23 20:30:00,"F2","No",2015,3,23,1,20,"20:30",230,36.4,16.4,2.4,9.6,6.4,8,4.4
"1859",2015-03-23 20:45:00,"F2","No",2015,3,23,1,20,"20:45",234.8,40,24,2.4,8.8,6,7.2,4
"1860",2015-03-23 21:00:00,"F2","No",2015,3,23,1,21,"21:00",241.2,36.8,44.4,2.4,9.2,5.2,7.2,4
"1861",2015-03-23 21:15:00,"F2","No",2015,3,23,1,21,"21:15",208,37.2,11.2,2.8,7.6,5.6,6.8,4
"1862",2015-03-23 21:30:00,"F2","No",2015,3,23,1,21,"21:30",196.8,39.6,9.2,2.4,7.2,5.6,6,4
"1863",2015-03-23 21:45:00,"F2","No",2015,3,23,1,21,"21:45",192.8,36.4,9.6,2.4,7.2,5.2,5.6,4
"1864",2015-03-23 22:00:00,"F2","No",2015,3,23,1,22,"22:00",186.8,37.2,9.2,2.4,6.8,5.6,6,4.4
"1865",2015-03-23 22:15:00,"F2","No",2015,3,23,1,22,"22:15",192.4,39.2,10.8,2.4,7.2,5.2,6,4
"1866",2015-03-23 22:30:00,"F2","No",2015,3,23,1,22,"22:30",185.2,37.6,10,2.4,6.8,5.2,5.6,3.6
"1867",2015-03-23 22:45:00,"F2","No",2015,3,23,1,22,"22:45",193.2,36.4,10.4,2.4,6.8,5.6,6,0.8
"1868",2015-03-23 23:00:00,"F3","No",2015,3,23,1,23,"23:00",198,38.4,10.8,2.4,6.4,5.2,5.6,0.4
"1869",2015-03-23 23:15:00,"F3","No",2015,3,23,1,23,"23:15",185.2,38.4,12.4,2.4,6.8,5.6,5.6,0.8
"1870",2015-03-23 23:30:00,"F3","No",2015,3,23,1,23,"23:30",181.2,36,11.6,2.4,6.4,4,5.6,0.4
"1871",2015-03-23 23:45:00,"F3","No",2015,3,23,1,23,"23:45",181.2,37.2,10.4,2.4,6.8,5.6,6,0.8
"1872",2015-03-24 00:00:00,"F3","No",2015,3,24,2,0,"00:00",184,39.2,9.2,2.4,6.4,5.2,5.6,0.4
"1873",2015-03-24 00:15:00,"F3","No",2015,3,24,2,0,"00:15",176.8,37.6,8.8,2,6.4,5.2,5.6,0.8
"1874",2015-03-24 00:30:00,"F3","No",2015,3,24,2,0,"00:30",172.4,36.4,9.6,2.4,6.4,4.4,5.2,0.4
"1875",2015-03-24 00:45:00,"F3","No",2015,3,24,2,0,"00:45",174.8,38,9.2,2.4,6.4,5.2,5.6,0.8
"1876",2015-03-24 01:00:00,"F3","No",2015,3,24,2,1,"01:00",180.4,38.8,9.2,2.4,6.8,6,5.6,0.4
"1877",2015-03-24 01:15:00,"F3","No",2015,3,24,2,1,"01:15",179.2,37.6,9.2,2.4,6.4,4.8,5.6,0.8
"1878",2015-03-24 01:30:00,"F3","No",2015,3,24,2,1,"01:30",175.2,36.4,8.8,2.4,6.8,4.8,5.6,0.8
"1879",2015-03-24 01:45:00,"F3","No",2015,3,24,2,1,"01:45",182,36.4,11.6,2.4,6.4,5.2,5.6,0.4
"1880",2015-03-24 02:00:00,"F3","No",2015,3,24,2,2,"02:00",180.8,38.4,11.6,2.4,6.4,5.2,5.6,0.8
"1881",2015-03-24 02:15:00,"F3","No",2015,3,24,2,2,"02:15",180.8,38.4,9.2,2.4,6.8,4.4,5.2,0.4
"1882",2015-03-24 02:30:00,"F3","No",2015,3,24,2,2,"02:30",181.6,37.2,13.6,2.4,6.4,5.6,5.6,0.8
"1883",2015-03-24 02:45:00,"F3","No",2015,3,24,2,2,"02:45",183.2,36.4,15.6,2.4,6.4,5.2,5.6,0.4
"1884",2015-03-24 03:00:00,"F3","No",2015,3,24,2,3,"03:00",186,37.2,17.2,2.4,6.4,5.2,5.6,0.8
"1885",2015-03-24 03:15:00,"F3","No",2015,3,24,2,3,"03:15",184,36.8,18,2.4,6.4,4.8,5.6,0.4
"1886",2015-03-24 03:30:00,"F3","No",2015,3,24,2,3,"03:30",190.4,38.8,18.4,2.4,6.4,6.4,5.6,0.8
"1887",2015-03-24 03:45:00,"F3","No",2015,3,24,2,3,"03:45",184,37.2,18,2.4,6.4,5.2,5.6,0.4
"1888",2015-03-24 04:00:00,"F3","No",2015,3,24,2,4,"04:00",186.8,36.4,17.6,2.4,6.4,4.8,5.2,0.8
"1889",2015-03-24 04:15:00,"F3","No",2015,3,24,2,4,"04:15",186.8,37.2,20.4,2.4,6.4,5.6,5.6,0.4
"1890",2015-03-24 04:30:00,"F3","No",2015,3,24,2,4,"04:30",185.6,36.4,18.4,2.4,6.8,7.6,5.6,0.8
"1891",2015-03-24 04:45:00,"F3","No",2015,3,24,2,4,"04:45",190.4,37.2,18,2.4,6.4,7.6,5.6,0.4
"1892",2015-03-24 05:00:00,"F3","No",2015,3,24,2,5,"05:00",200.8,37.6,17.2,6,6.4,7.2,5.6,0.8
"1893",2015-03-24 05:15:00,"F3","No",2015,3,24,2,5,"05:15",211.2,38,9.6,10,6.4,7.6,5.6,0.8
"1894",2015-03-24 05:30:00,"F3","No",2015,3,24,2,5,"05:30",206,36.4,10,10,6.4,7.6,5.2,0.4
"1895",2015-03-24 05:45:00,"F3","No",2015,3,24,2,5,"05:45",211.6,36.4,9.2,10,6.8,8,5.6,0.8
"1896",2015-03-24 06:00:00,"F3","No",2015,3,24,2,6,"06:00",208.8,36.4,10.4,20.4,6.4,8,5.6,0.4
"1897",2015-03-24 06:15:00,"F3","No",2015,3,24,2,6,"06:15",300.4,36.8,72.4,41.2,6,8.4,5.6,0.8
"1898",2015-03-24 06:30:00,"F3","No",2015,3,24,2,6,"06:30",326.4,37.6,96.8,44,6.4,14,5.6,0.4
"1899",2015-03-24 06:45:00,"F3","No",2015,3,24,2,6,"06:45",307.6,37.2,78,42,6,13.2,4.8,0.8
"1900",2015-03-24 07:00:00,"F2","No",2015,3,24,2,7,"07:00",319.2,36.4,81.6,42,6,16.8,4.8,1.2
"1901",2015-03-24 07:15:00,"F2","No",2015,3,24,2,7,"07:15",300.8,35.6,73.6,40.8,6,14,5.2,1.6
"1902",2015-03-24 07:30:00,"F2","No",2015,3,24,2,7,"07:30",351.6,37.2,117.6,42.4,6.4,15.2,4,8.4
"1903",2015-03-24 07:45:00,"F2","No",2015,3,24,2,7,"07:45",382.4,37.6,144,40,6,13.6,4,7.6
"1904",2015-03-24 08:00:00,"F1","No",2015,3,24,2,8,"08:00",420.8,37.6,142.8,40.4,6.4,16.4,4.4,8
"1905",2015-03-24 08:15:00,"F1","No",2015,3,24,2,8,"08:15",496.4,36.8,165.2,40.8,7.2,20,4,10.4
"1906",2015-03-24 08:30:00,"F1","No",2015,3,24,2,8,"08:30",538.4,36,170,41.2,7.6,17.6,4.4,10.8
"1907",2015-03-24 08:45:00,"F1","No",2015,3,24,2,8,"08:45",573.2,36.8,165.2,41.6,7.6,25.6,5.2,8.8
"1908",2015-03-24 09:00:00,"F1","No",2015,3,24,2,9,"09:00",627.6,37.2,176.4,41.2,8,32,6.4,8.4
"1909",2015-03-24 09:15:00,"F1","No",2015,3,24,2,9,"09:15",614.4,38.8,154,43.2,8.4,27.6,6,12
"1910",2015-03-24 09:30:00,"F1","No",2015,3,24,2,9,"09:30",614,36.8,152.4,42.4,9.2,28,6.4,10.8
"1911",2015-03-24 09:45:00,"F1","No",2015,3,24,2,9,"09:45",586.8,37.2,123.2,43.6,10.4,23.6,6,9.6
"1912",2015-03-24 10:00:00,"F1","No",2015,3,24,2,10,"10:00",594.8,36.4,122.4,42.8,11.6,28.4,6.4,11.6
"1913",2015-03-24 10:15:00,"F1","No",2015,3,24,2,10,"10:15",616.8,40.4,118.8,42.4,11.6,24.8,6,10.8
"1914",2015-03-24 10:30:00,"F1","No",2015,3,24,2,10,"10:30",609.6,40.8,133.6,46,12,25.2,6.4,9.6
"1915",2015-03-24 10:45:00,"F1","No",2015,3,24,2,10,"10:45",621.6,40,137.6,46,12,24,6,10
"1916",2015-03-24 11:00:00,"F1","No",2015,3,24,2,11,"11:00",643.6,38.8,153.2,46.8,12.4,25.2,6.4,11.2
"1917",2015-03-24 11:15:00,"F1","No",2015,3,24,2,11,"11:15",614,41.2,134.8,45.6,12.4,20.8,6.8,10.4
"1918",2015-03-24 11:30:00,"F1","No",2015,3,24,2,11,"11:30",626.4,36.8,130,46.8,12.4,30.4,6.8,11.2
"1919",2015-03-24 11:45:00,"F1","No",2015,3,24,2,11,"11:45",647.2,30,161.6,45.6,12.4,32,7.2,10.4
"1920",2015-03-24 12:00:00,"F1","No",2015,3,24,2,12,"12:00",666.4,42.8,159.6,45.6,13.6,24.4,7.2,12.4
"1921",2015-03-24 12:15:00,"F1","No",2015,3,24,2,12,"12:15",646.8,42,165.6,46.4,12.4,25.2,7.2,10
"1922",2015-03-24 12:30:00,"F1","No",2015,3,24,2,12,"12:30",650.4,41.2,159.6,45.6,13.2,24,6.8,8.8
"1923",2015-03-24 12:45:00,"F1","No",2015,3,24,2,12,"12:45",649.6,40.4,164.8,46.4,12.4,26.8,6.4,9.6
"1924",2015-03-24 13:00:00,"F1","No",2015,3,24,2,13,"13:00",644.4,39.2,165.6,44.4,12.4,29.2,6,8.8
"1925",2015-03-24 13:15:00,"F1","No",2015,3,24,2,13,"13:15",684.4,41.6,183.6,44.4,12.8,33.2,6.8,9.6
"1926",2015-03-24 13:30:00,"F1","No",2015,3,24,2,13,"13:30",653.6,38,174,44,12.4,30.4,7.6,9.6
"1927",2015-03-24 13:45:00,"F1","No",2015,3,24,2,13,"13:45",667.2,42.4,178.8,46,12.8,23.2,7.6,10
"1928",2015-03-24 14:00:00,"F1","No",2015,3,24,2,14,"14:00",643.2,37.6,164.8,45.6,12.4,23.2,7.6,11.2
"1929",2015-03-24 14:15:00,"F1","No",2015,3,24,2,14,"14:15",665.6,41.6,170.4,44.4,12,26,7.6,10.4
"1930",2015-03-24 14:30:00,"F1","No",2015,3,24,2,14,"14:30",656,39.6,177.6,45.6,11.6,30,7.2,10
"1931",2015-03-24 14:45:00,"F1","No",2015,3,24,2,14,"14:45",644.8,40,162,44.4,11.6,29.6,7.6,10.4
"1932",2015-03-24 15:00:00,"F1","No",2015,3,24,2,15,"15:00",613.6,40.4,135.6,44.4,11.6,20.8,7.2,11.2
"1933",2015-03-24 15:15:00,"F1","No",2015,3,24,2,15,"15:15",558,39.6,98.4,42.4,11.2,15.6,7.2,9.6
"1934",2015-03-24 15:30:00,"F1","No",2015,3,24,2,15,"15:30",563.6,41.2,81.2,44,11.2,22.8,7.2,12.4
"1935",2015-03-24 15:45:00,"F1","No",2015,3,24,2,15,"15:45",525.2,39.6,53.2,42.8,11.6,17.2,7.2,10.4
"1936",2015-03-24 16:00:00,"F1","No",2015,3,24,2,16,"16:00",505.6,40.4,32,42.4,12,14.8,6.8,10.8
"1937",2015-03-24 16:15:00,"F1","No",2015,3,24,2,16,"16:15",507.2,40.8,31.2,43.6,10.8,17.6,6.8,12
"1938",2015-03-24 16:30:00,"F1","No",2015,3,24,2,16,"16:30",513.2,38.8,28.4,43.2,10.8,18.4,6.8,12.8
"1939",2015-03-24 16:45:00,"F1","No",2015,3,24,2,16,"16:45",513.6,37.6,30.4,44,11.6,20,6.8,12
"1940",2015-03-24 17:00:00,"F1","No",2015,3,24,2,17,"17:00",508.4,41.6,29.6,43.2,11.6,18,8,10.4
"1941",2015-03-24 17:15:00,"F1","No",2015,3,24,2,17,"17:15",513.2,38,25.6,44,12,17.2,8.4,10.4
"1942",2015-03-24 17:30:00,"F1","No",2015,3,24,2,17,"17:30",501.6,38.4,24.8,42.8,12.8,15.6,8.4,11.2
"1943",2015-03-24 17:45:00,"F1","No",2015,3,24,2,17,"17:45",505.6,37.2,18.8,44.4,12,16.4,8,12
"1944",2015-03-24 18:00:00,"F1","No",2015,3,24,2,18,"18:00",485.2,40.4,18.8,42.8,11.6,13.2,8.4,8.8
"1945",2015-03-24 18:15:00,"F1","No",2015,3,24,2,18,"18:15",488.4,38,25.6,43.6,11.6,12.4,8.4,12.4
"1946",2015-03-24 18:30:00,"F1","No",2015,3,24,2,18,"18:30",477.2,43.2,24.8,42.4,10.8,8.4,8.8,9.6
"1947",2015-03-24 18:45:00,"F1","No",2015,3,24,2,18,"18:45",459.2,38.4,24,40.8,10.8,6,8.8,9.2
"1948",2015-03-24 19:00:00,"F2","No",2015,3,24,2,19,"19:00",422.8,41.2,18.4,36,10.4,6.8,8,9.6
"1949",2015-03-24 19:15:00,"F2","No",2015,3,24,2,19,"19:15",330.8,38,16.8,28,9.6,6.8,8.4,8.8
"1950",2015-03-24 19:30:00,"F2","No",2015,3,24,2,19,"19:30",303.6,42,18.4,24.4,10,6,8.4,8
"1951",2015-03-24 19:45:00,"F2","No",2015,3,24,2,19,"19:45",287.6,37.2,19.2,24,10.4,5.2,7.6,6
"1952",2015-03-24 20:00:00,"F2","No",2015,3,24,2,20,"20:00",274.4,41.2,15.6,14,10.4,5.6,7.6,5.6
"1953",2015-03-24 20:15:00,"F2","No",2015,3,24,2,20,"20:15",233.2,39.2,12.4,2.4,9.6,6.4,7.6,6.8
"1954",2015-03-24 20:30:00,"F2","No",2015,3,24,2,20,"20:30",229.6,40.4,10.4,2.4,9.2,6.4,8,4
"1955",2015-03-24 20:45:00,"F2","No",2015,3,24,2,20,"20:45",210.4,39.6,10.4,2.4,9.2,6,7.2,4
"1956",2015-03-24 21:00:00,"F2","No",2015,3,24,2,21,"21:00",200,39.2,10.4,2.4,8,5.6,6.4,3.2
"1957",2015-03-24 21:15:00,"F2","No",2015,3,24,2,21,"21:15",199.2,41.2,11.2,2.4,8.4,5.6,6.4,0.8
"1958",2015-03-24 21:30:00,"F2","No",2015,3,24,2,21,"21:30",187.6,38,10,2.4,7.2,5.6,6.4,0.8
"1959",2015-03-24 21:45:00,"F2","No",2015,3,24,2,21,"21:45",189.6,41.6,10.8,2.4,7.6,4.8,6.4,0.4
"1960",2015-03-24 22:00:00,"F2","No",2015,3,24,2,22,"22:00",178,37.2,10.8,2.4,8,5.6,6.4,0.8
"1961",2015-03-24 22:15:00,"F2","No",2015,3,24,2,22,"22:15",180.4,41.2,10.4,2.4,7.2,4.8,6,0.8
"1962",2015-03-24 22:30:00,"F2","No",2015,3,24,2,22,"22:30",178,38.4,13.2,2.4,7.2,5.2,6.4,0.8
"1963",2015-03-24 22:45:00,"F2","No",2015,3,24,2,22,"22:45",177.2,40,10.8,2.4,7.6,4.8,6,0.4
"1964",2015-03-24 23:00:00,"F3","No",2015,3,24,2,23,"23:00",169.6,39.6,10,2.4,7.2,4.8,6,0.8
"1965",2015-03-24 23:15:00,"F3","No",2015,3,24,2,23,"23:15",168,38.8,9.6,2.4,7.2,4.8,6.4,0.8
"1966",2015-03-24 23:30:00,"F3","No",2015,3,24,2,23,"23:30",191.2,40.8,10.8,2.4,7.6,4.8,6,0.8
"1967",2015-03-24 23:45:00,"F3","No",2015,3,24,2,23,"23:45",182,38.4,9.2,2.4,6.8,5.2,6,0.4
"1968",2015-03-25 00:00:00,"F3","No",2015,3,25,3,0,"00:00",189.2,40.4,10,2.4,7.6,4.8,6,0.8
"1969",2015-03-25 00:15:00,"F3","No",2015,3,25,3,0,"00:15",182.8,38.4,9.6,2.4,7.2,4.8,6,0.8
"1970",2015-03-25 00:30:00,"F3","No",2015,3,25,3,0,"00:30",188.4,40.4,10.8,2.4,7.6,5.2,6,0.8
"1971",2015-03-25 00:45:00,"F3","No",2015,3,25,3,0,"00:45",182.8,38.4,10.4,2.4,6.8,5.2,6.4,0.4
"1972",2015-03-25 01:00:00,"F3","No",2015,3,25,3,1,"01:00",183.6,40.8,10.4,2.4,7.2,4.8,5.6,0.8
"1973",2015-03-25 01:15:00,"F3","No",2015,3,25,3,1,"01:15",183.6,38,12,2.4,7.2,4.8,6.4,0.8
"1974",2015-03-25 01:30:00,"F3","No",2015,3,25,3,1,"01:30",182.8,41.2,10,2.4,7.2,4.8,5.6,0.8
