record,freq,auto8,demean8,zscore8,auto16,demean16,zscore16,auto32,demean32,zscore32,auto64,demean64,zscore64,mp
223 ,N,0.8442659561360277,0.886190173046383,0.8115117258091014,0.8537183067739991,0.923516989759597,0.8944591616012267,0.8732681671321394,0.9289229779311101,0.9271226931712392,0.8742290605662343,0.9307360974207326,0.9382144666228575,0.8452046027052188
228 ,N,0.6779669544893852,0.8380055833279232,0.7127183016295526,0.6985489839641629,0.7963675907290788,0.7333181847692007,0.66373596052717,0.7011572420956957,0.7142504706875284,0.6335048367201195,0.6931230929039798,0.680072063883659,0.03787086931117316
230 ,N,0.9853658536585366,1.0,0.6177383592017739,0.9853658536585366,1.0,0.41419068736141906,0.9840354767184035,1.0,0.4319290465631929,0.9853658536585366,0.9995565410199556,0.4656319290465632,0.9773835920177384
231 ,R,0.328687002852701,0.05870929115159562,0.8504847579229118,0.1702438631709759,0.051713381532408564,0.900565508983241,0.10519272083276732,0.04901916391207439,0.8957154141447684,0.09121851085988558,0.051044229443698116,0.9403196836369675,0.34959674782022454
232 ,A,0.1631275043815314,0.09991891439833031,0.6961053458319092,0.10895286853951379,0.09864627042593575,0.9245922085099885,0.10501494447636156,0.10038615654248086,0.7820669919787069,0.10351686071457142,0.10265873506461395,0.8120704826593168,0.5311415980044942
233 ,N,0.8362869532607605,0.9763182219123527,0.8996688269501971,0.8901699176556963,0.9742160389167946,0.9616789998256985,0.9136182372297665,0.9782244476487771,0.9959340189196471,0.9148325384123766,0.9723631600352829,0.9965071014699436,0.507968752475875
234 ,N,0.8373165618448638,0.9913976240391335,0.9951851851851852,0.8782320055904962,0.9940740740740741,0.9951502445842069,0.8897763801537385,0.99340321453529,0.9953179594689028,0.9130188679245284,0.9935220125786164,0.9949406009783369,0.9430048916841369
100 ,N,0.5376875180621601,0.5926358931245567,0.7312087854346739,0.5419567559046844,0.6245435199537609,0.6475448598376377,0.5346793473977353,0.7065128865302261,0.7607781835378188,0.5644720594803352,0.6671045372146177,0.7531198276541524,0.7494942595171162
101 ,N,0.4027956989247311,0.4238709677419355,0.5313978494623657,0.3782795698924731,0.42053763440860215,0.5126881720430108,0.3364516129032258,0.41236559139784945,0.5538709677419356,0.3689247311827957,0.4208602150537635,0.5368817204301075,0.3669892473118279
102 ,/,0.9409431481274734,0.9460260751987893,0.9664260106930644,0.9574262215771651,0.9555375683822709,0.9639171101435253,0.9488823142669297,0.9552615583094538,0.9729727215213428,0.9534814484016225,0.9619354198454344,0.9696419932268989,0.9893100368426929
103 ,N,0.9923150816522575,0.9743035542747358,0.8962536023054755,0.9913544668587896,0.9774255523535063,0.9113832853025936,0.9930355427473583,0.9750240153698366,0.9185878962536023,0.9923150816522575,0.9771853986551393,0.9193083573487032,0.4692603266090298
104 ,/,0.3436685956197402,0.3318635735135966,0.8709197521380652,0.6418719380003756,0.23586145678633003,0.8227112886430754,0.37551936634745053,0.360548642051177,0.8513613628992335,0.5605512026083542,0.6831191000495042,0.9133618408699067,0.9093699322305867
105 ,N,0.5491411064064168,0.4544218389617543,0.531102619711522,0.5577300423422493,0.4482942614203587,0.591087472890633,0.534493442115047,0.4634152638645048,0.7636321387999586,0.5427897690109814,0.5059296361320527,0.8587042583221453,0.504053495817412
106 ,N,0.6820950946863356,0.746264866520341,0.3122990148537593,0.6974618447246185,0.7459956102291868,0.30619417079271094,0.6977119595732735,0.7327510081159716,0.2983997754070747,0.704193252003471,0.7252360777908222,0.2791919759073044,0.1040005614823133
107 ,/,0.4717215053588033,0.38645372832417085,0.8062511215151467,0.5390613529958729,0.75325035480661,0.8581099818926281,0.6372734539403925,0.8918859398704752,0.8807197272475162,0.6951517919772924,0.9134761260012072,0.9660038172297353,0.9230355132868959
108 ,N,0.5505558750239601,0.4778368794326241,0.6255031627372052,0.5549645390070922,0.472757331799885,0.6401188422465017,0.5536467318382212,0.46863618938087026,0.715281771132835,0.553383170404447,0.45938757906843014,0.8228867165037378,0.7479154686601495
109 ,L,0.7457764847512038,0.8853230337078651,0.8101023274478331,0.7494783306581059,0.9104735152487962,0.878370786516854,0.7613362760834671,0.9083667736757625,0.9591492776886034,0.7678872391653291,0.907865168539326,0.9783707865168539,0.8758126003210274
111 ,L,0.9717381064531324,0.8935468676401319,0.8365520489872822,0.9726801695713613,0.9293452661328309,0.6368346679227508,0.9712670748940179,0.9006123410268488,0.9660857277437588,0.970325011775789,0.8615167216203485,0.9722091380122468,0.96938294865756
112 ,N,0.27493102089081595,0.8977138352384706,0.5315333070555774,0.44974379188017344,0.9392983839180133,0.576271186440678,0.4446196294836421,0.9448167126527395,0.5169491525423728,0.5472999605833662,0.9442254631454474,0.5222703981080016,0.5683878596767836
113 ,N,0.868734861188746,0.970653996646171,0.5841252096143097,0.902738960313024,0.9741941494317123,0.5427613191727222,0.9245388485187256,0.9792248928637973,0.5177007639277064,0.9318986398360352,0.975777901993665,0.539221166387181,0.13331470095025152
114 ,N,0.5368970013037809,0.46271186440677964,0.692577761221829,0.5703855466567331,0.4787669957161483,0.8059508288321847,0.544030545725461,0.47879493387967964,0.9013782827342149,0.5548705531756379,0.46105420003725095,0.9832091637176382,0.4541720990873533
116 ,N,0.5506042176763289,0.5161914540715584,0.21229365768896613,0.5867427533370193,0.5867546007424373,0.21061527525471924,0.5444317194534397,0.8428204723165627,0.21604533607140036,0.5828489060895665,0.8185174946686676,0.8701484874812415,0.8530171392465051
117 ,N,0.9980443285528031,0.9980443285528031,0.7685788787483703,0.9986962190352021,0.9967405475880052,0.07561929595827901,0.9986962190352021,0.9941329856584094,0.6505867014341591,0.9986962190352021,0.9934810951760105,0.516297262059974,0.8839634941329857
118 ,R,0.5727847579475004,0.49156608626830234,0.6233964846326342,0.5504921844083894,0.5698291782086795,0.5816638636063844,0.5479570637119113,0.5189412676427912,0.6252596952908587,0.5452199577892098,0.6148182957393483,0.6520371652816253,0.6968984962406015
119 ,N,0.5635724836956204,0.6902795536949782,0.3275983371576372,0.5478899184343125,0.6281492120766262,0.06265435883063881,0.5643227478937135,0.599747187239086,0.005502910557998033,0.5421052938875363,0.57521471568782,0.010149001885878091,0.011099239226264504
121 ,N,0.7087587318645889,0.5932294465341215,0.353036002149382,0.6955937667920473,0.47286405158516925,0.37748522299838794,0.6152606125738851,0.5440623320795271,0.3226759806555615,0.5808704997313272,0.6042450295540032,0.8199892530897367,0.8406770553465879
123 ,N,0.9986798679867986,1.0,1.0,0.9995599559955997,1.0,0.9991199119911991,1.0,1.0,0.9982398239823983,1.0,1.0,0.9966996699669968,0.9942794279427942
124 ,R,0.6077949646695565,0.6895597054806721,0.7443070482750431,0.6332462442847812,0.6766447954397007,0.7460513033667835,0.6363191021910812,0.6736313164301407,0.6992978445460484,0.6586381450032659,0.6624680838430022,0.5708909803455852,0.5004008075529955
200 ,N,0.5626080746562674,0.6754858260882358,0.4001674363120146,0.5743734177469118,0.6814898622127538,0.3443999106649709,0.5850401272088018,0.6764547366957006,0.34894355978693326,0.6006550343899741,0.6763082967902245,0.3565169769989047,0.3237324924071912
201 ,N,0.3881693218024579,0.32611015020482476,0.1982812926718252,0.34584251251706877,0.3242949476558944,0.33581247155211646,0.35306508875739645,0.3196413290851161,0.31537369139736005,0.3323841602184797,0.3204515248065544,0.32360855712335,0.29188711879836143
202 ,N,0.5576904415332362,0.5649814006145885,0.5974640142325732,0.5558725537764839,0.5454051431344009,0.6646352903121462,0.5661135371179039,0.554960375222384,0.6413779718583212,0.5620896005175482,0.5536406275270904,0.7720718098010674,0.6506420831311661
203 ,N,0.8087076826769563,0.8218624049715102,0.5695914092754646,0.8088514692976112,0.8185535592010724,0.4891401647759603,0.8105032619397692,0.8197468128029712,0.5329600141682427,0.8081202617267195,0.8157918039872731,0.5536845759916673,0.4284657178503199
205 ,N,0.8911936303109341,0.9326789759077494,0.6293179582217951,0.8969821767680234,0.9430754799002449,0.521271192257533,0.9013979454092023,0.9607110989086416,0.4936646303795731,0.9220033404260186,0.9650353490287598,0.5014894639302628,0.2654860777449837
207 ,L,0.8674048956777497,0.9153926198671256,0.9426504374364536,0.8736535012798657,0.9163173930592621,0.9501882756471283,0.8785515633435574,0.9358381118958532,0.9541683768442242,0.8826372555865327,0.9250337635884607,0.9537988081836467,0.5342787705796097
208 ,N,0.8292565425928295,0.9293926863709762,0.5920550249305234,0.8380653582248618,0.920818299639744,0.1865178971957882,0.8260445442545575,0.8946534551319665,0.29184786163075926,0.8060996649831387,0.8395875340935155,0.31527555298047105,0.13181214000886132
209 ,N,0.7457951799567595,0.818942356606893,0.5356326704184153,0.7812549678875748,0.8265789933867481,0.7606292922548645,0.7866818882741956,0.8227119896985883,0.7676399752003054,0.7930854953580058,0.8182220129085591,0.725826259061427,0.6401878258934249
210 ,N,0.8000621794440577,0.8712667334519956,0.8805500153630498,0.8094127315138877,0.8751665845485901,0.7769757881971779,0.8221704262200897,0.8745393357708161,0.898102072466324,0.8277320320496855,0.8717467151254226,0.9250319533254184,0.3480139849205757
212 ,R,0.046619273067276146,0.006807462265691126,0.9913890084447676,0.048906632630344754,0.009055046824678354,0.9993624126211431,0.053046201338696045,0.010152124549191927,0.9947283278172725,0.05944878968224519,0.02677688894165836,0.9996515234717048,0.9991754107362829
213 ,N,0.8683875332865718,0.9090291183791535,0.6953004636842726,0.8849678152215069,0.9380121786953526,0.8554112016685185,0.8832049459655744,0.9438557178416025,0.9342629778834396,0.8912123450506204,0.9493330271072185,0.9714483460686154,0.3674136100955301
214 ,L,0.7180985278838499,0.6572322982707406,0.9745806001422577,0.7629867939403636,0.5003190195401878,0.9868382754054246,0.545853035119136,0.5193233316049092,0.9924109974035087,0.5111656839065726,0.5191209325008627,0.9958016642989185,0.7727077337661462
215 ,N,0.8106155451225875,0.9126741933079962,0.878379536478128,0.8277088456665922,0.9297470005216484,0.9591791489678814,0.8334041284745509,0.946665176242641,0.9861819062523288,0.8615079365079364,0.9612527013935466,0.9856192711826515,0.37660779491765406
217 ,/,0.43468273721192013,0.29823111048791984,0.9123793053754143,0.23252727435606813,0.22794876588650909,0.9941916624796003,0.2982671387340648,0.24500375862243567,0.9910834959473092,0.4135721324437278,0.30579022602368905,0.9974926288155861,0.980899187124868
219 ,N,0.6617368449140784,0.8490767424485004,0.3690228412850891,0.6746851318176966,0.856761660796243,0.2994583199914612,0.7096541786743515,0.8526657060518732,0.3152217419148255,0.7429688333867008,0.8467485857615541,0.3357882378055289,0.3757938413918241
220 ,N,0.7105119885014917,0.7088514558243865,0.8870293342625059,0.7117206385156472,0.7062653803436486,0.9134073041660316,0.7369552908382152,0.8500892876587034,0.9212744179969076,0.7536531718896318,0.8412694091770291,0.9354406672619178,0.9511150068599056
221 ,N,0.9437034052986786,0.9379417016049216,0.417978405423014,0.9407591423839577,0.9372255295445842,0.3212603633578523,0.9399435019819067,0.93933301503464,0.5990779284723154,0.9432359040926249,0.9450325510148258,0.17636607333800836,0.024607224385658648
222 ,N,0.4549327152800017,0.39076629244028926,0.4963748499600278,0.4632704451781012,0.3828513239227649,0.49652345000933074,0.4584242404694379,0.388547659146045,0.5075912738364846,0.44371283558844465,0.38148282114313753,0.5387604221623726,0.59548532315327
223 ,N,0.7851543247905373,0.8653277476589453,0.2263284800941898,0.788451139039483,0.8697283486665571,0.40773540605662345,0.7948590917802968,0.8557881208586605,0.7038214980012049,0.7983758077323257,0.8719376334811895,0.8951240006023766,0.6508037963419309
228 ,N,0.5151496461728234,0.44957475816399406,0.7302019087190806,0.5825926767512822,0.5136515613841459,0.8560199311822372,0.5761345192494968,0.5197380380445368,0.8936587028500941,0.6877880932285918,0.8053788223073428,0.9261815880023371,0.7611877556320197
230 ,N,1.0,1.0,0.7521064301552106,1.0,1.0,0.31929046563192903,1.0,1.0,0.36274944567627493,1.0,1.0,0.3188470066518847,0.776940133037694
231 ,R,0.30646410980131716,0.05663642904220689,0.9965385215260693,0.2910157527457876,0.04855377618120437,0.9979774500777323,0.25166659119838597,0.04660669453961832,0.9969611438978864,0.23905835710584175,0.04908205414597576,0.997821482297657,0.9988679757897756
232 ,A,0.22035648575729586,0.10009344842883011,0.869203106705743,0.167341773992975,0.10515311725050726,0.7900228348689905,0.14246703852111497,0.11437978605036761,0.784159582281887,0.13350944301827516,0.12726257917663567,0.62012486455432,0.5203713938724011
233 ,N,0.6981053943705864,0.8159000036973069,0.8367221790869764,0.5625336058776614,0.7377769678915316,0.7374674504957033,0.6624042001404977,0.8393932191393726,0.7657439245326868,0.586916287692722,0.6167736244698325,0.993237097719818,0.866388312285094
234 ,N,0.7584067085953878,0.9346960167714884,0.9761355695317959,0.7461635220125787,0.9577638015373864,0.9768972746331237,0.7849545772187283,0.9709573724668064,0.9772047519217331,0.8296226415094339,0.9750104821802936,0.9741719077568134,0.8325856044723968
