record,freq,auto8,demean8,zscore8,auto16,demean16,zscore16,auto32,demean32,zscore32,auto64,demean64,zscore64,mp
124 ,R,0.7684613718802447,0.8010394672730223,0.8905311028098098,0.7876400844567158,0.8047615180553298,0.9557820367061881,0.7984272643603485,0.8099453196903252,0.9428428347138759,0.8438498186346164,0.9941394618591306,0.9537788966488009,0.6265091224080992
200 ,N,0.9780650001705147,0.9846420898270982,0.37937114210687856,0.9814602871466084,0.9853241482795075,0.7673737339289977,0.984625038365788,0.9873014357330423,0.776786140572247,0.9860389455376326,0.9915083722675033,0.699616683149746,0.23825802271254645
201 ,N,0.9492889232266003,0.9652759893553094,0.7517497925429936,0.9714882536412281,0.9729962514665064,0.9374366898446219,0.9706498411880848,0.9809254013220019,0.9420551120267834,0.9745528943829227,0.9824276761953815,0.8962285746988297,0.5329956791713166
202 ,N,0.38326330706312306,0.31012107500683683,0.25664420853740394,0.42885911045919,0.4303010715262412,0.8619197971309946,0.6224299530119582,0.638565000124307,0.8388484200581757,0.6818735549312583,0.7114586182035153,0.8242299182060016,0.5456579568903364
203 ,N,0.8295970457839542,0.8613443885525904,0.3575876744252139,0.8460963921334582,0.8733365660613296,0.6646932816096854,0.8519357291044989,0.8845800650808537,0.7002133245232616,0.8698906911643504,0.8955891025094496,0.6800016696507234,0.24264021513627193
205 ,N,0.9855286457623886,0.9857138965319967,0.0026915847113629567,0.9856049254910507,0.9857247936360911,0.07146865720434795,0.9856485139074291,0.9857411392922331,0.9984090228021903,0.9856703081156183,0.9857520363963278,0.9973520037050154,0.3729206963249516
207 ,L,0.5235436168769502,0.5036657169990504,0.14192375525708856,0.5442517975851309,0.5494071360738028,0.47531135531135527,0.5882458282458283,0.6202957536290868,0.8464197530864198,0.6683272283272282,0.8531271197937865,0.8652828652828654,0.7936182336182336
208 ,N,0.8910062979639459,0.9350627742264143,0.005782890736693365,0.8730603873268367,0.903332621234779,0.021186814947496434,0.8383455827978901,0.875283470001479,0.03500751811743054,0.8103031074885378,0.8500746676416938,0.05213229010895109,0.13828098039537903
209 ,N,1.0,1.0,0.026631158455392767,1.0,1.0,0.1734354194407457,1.0,1.0,0.9953395472703063,1.0,1.0,0.992676431424767,0.9883488681757656
210 ,N,0.7927209610799556,0.8201605997515028,0.1195284428624198,0.8178288391148125,0.8412031129319318,0.8249689378421035,0.8612445011585346,0.8970751200510426,0.8930916081802615,0.9148309211189094,0.9327966016320226,0.8823184962557507,0.41983444709358947
213 ,N,0.9804325005248793,0.9837002489427432,0.004897873489097513,0.9847365106025615,0.9867895384061667,0.14313907801205722,0.9910650550373414,0.9936369634983954,0.9322470831708708,0.9917653939593893,0.9935874748807774,0.9571548543834918,0.5266008817971867
214 ,L,0.7201968313808573,0.6923467877617148,0.8399800598205385,0.6900859920239284,0.684563497008973,0.8687959558823528,0.7873235761465602,0.7571971585244267,0.8809703701395813,0.9656187686939182,0.9710477941176471,0.8860099389332003,0.35911601134097704
215 ,N,0.985872109424439,0.9883633605013762,0.013333053774426456,0.9864572770454182,0.989453640238184,0.9412240105520779,0.9865354264671125,0.9897166797551065,0.9765418309075244,0.9865659238024077,0.9903952454654275,0.9746319352846546,0.8388158647138206
217 ,/,0.8797653958944283,0.8605740801081303,0.01640961587198146,0.8998165646911165,0.8957345256628412,0.1466185148980848,0.9139875457079758,0.9190682210395472,0.4954141172779165,0.952077525554228,0.9596683682705188,0.73315894910877,0.7121151780649988
219 ,N,0.8571321770334928,0.880345394736842,0.013763456937799037,0.8634120813397128,0.8816238038277513,0.024970095693779892,0.8689219497607655,0.9019961124401914,0.3834255382775119,0.8785287081339713,0.925037380382775,0.632513456937799,0.23215460526315787
221 ,N,0.9906487325246557,0.9949059775499953,0.0058176546359707355,0.9888844128135118,0.9956333397987756,0.04526182554247548,0.9866190213309859,0.9947070408665682,0.1085410978320875,0.986788117511899,0.9895297136803782,0.2985231437964082,0.10854980131198744
223 ,N,0.4415312424387864,0.41455283230666107,0.37140185395999353,0.44245544585873575,0.41180005473822834,0.5033903985974321,0.48203257321238036,0.4251841465397903,0.8356534276840574,0.8070140296459071,0.8376723956701267,0.8895735574691899,0.4797676798527621
228 ,N,0.9678113901676408,0.9970399025062812,0.14841327665803034,0.9695332128819782,0.9962688395829725,0.13175864423614128,0.9727824589719378,0.9967099137128312,0.2156934175403746,0.9766263383332625,0.9963766577036047,0.3186891276860597,0.3613589657301737
230 ,N,0.9960088691796009,1.0,0.0022172949002217113,0.9960088691796009,1.0,0.00044345898004438666,0.9968957871396896,1.0,0.8709534368070954,0.9973392461197339,1.0,0.9365853658536585,0.9760532150776053
231 ,R,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4764181007010835,0.9949012109623964
233 ,N,0.8562423183490285,0.9032625872014595,0.7414029745922033,0.8750406833082809,0.9134906920873107,0.9747511894514606,0.8929450860987278,0.9154541970185559,0.9862543948679077,0.8959775984857244,0.9039038846135727,0.9715072309227403,0.4462675205878952
234 ,N,0.9208484848484849,0.9227878787878787,0.015515151515151518,0.9333333333333333,0.9454545454545454,0.929939393939394,0.9408484848484848,0.988,0.9812121212121212,0.9493333333333334,0.9903030303030302,0.981090909090909,0.9671515151515151
100 ,N,0.9991197183098591,1.0,0.0030809859154929953,1.0,1.0,0.2548415492957746,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102 ,/,0.06768208886852958,0.06218506642235455,0.9059780119102153,0.2897388914338067,0.057718735684837374,0.7927164452588182,0.5250801649106733,0.5258818140174072,0.9201786532295008,0.9860284012826386,0.6502519468621164,0.940792487402657,0.9930142006413194
104 ,/,0.29703637180062864,0.3053435114503817,0.2943421643466547,0.3028738212842389,0.2748091603053435,0.3114054782218231,0.29232150875617424,0.2626852267624607,0.31701841041760215,0.7202514593623708,0.5462505612932196,0.42074539739559946,0.9122137404580152
105 ,N,0.7733470815545769,0.9013115417602219,0.8815372310183,0.8127222441722639,0.908982278285841,0.9051469100230315,0.8388085303215733,0.9210569426911179,0.9249115841612782,0.8669763228647694,0.92880477204614,0.927889294696977,0.5837083578263677
106 ,N,0.9798006737787759,0.9866520340972896,0.29838829054157523,0.9822609871879945,0.9866175795007912,0.28211296003266806,0.9836838344137614,0.9867681588484509,0.2575851156143127,0.9847544790975448,0.9867834720024501,0.28905747537134396,0.27640370578326784
107 ,/,0.21871584476599074,0.1630886934960278,0.5351951844178725,0.2479812727361707,0.20538816658782078,0.6504787850116638,0.44240713854586383,0.673577918794147,0.44234188675551783,0.8954421624443321,0.9904977080308641,0.3599288755485229,0.6351853966493206
108 ,N,0.33185095343979515,0.2746445657300721,0.4918132201334142,0.3268647665251667,0.2764975405969948,0.5918401724951149,0.33916178155110843,0.35492891314601444,0.6008355232127215,0.3698874738898996,0.45135098713024735,0.6115827774408733,0.5364867596523146
109 ,L,0.7814016798210441,0.7728970582028448,0.8391085974760478,0.8344764276368547,0.7972818976068881,0.8964673110201326,0.9082745958721985,0.9844785379647998,0.9858396994893006,0.9642299413328832,0.9945659055417212,0.9839298526991094,0.9125902165196471
111 ,L,0.9689119170984456,0.8798869524258125,0.9717381064531324,0.9722091380122468,0.9976448422044277,0.9759773904851625,0.9740932642487047,0.9976448422044277,0.9792746113989638,0.9750353273669335,0.9981158737635422,0.9821008007536505,0.9830428638718794
114 ,N,0.992526726452855,0.9987713431625881,0.9467117596392561,0.9931220550235598,0.9987333434665856,0.962076303389573,0.9933880528955769,0.9992780057759538,0.9688909155393424,0.9942367127729645,0.9993540051679587,0.9703982368141055,0.4511577240715408
116 ,N,0.4939388990028961,0.4922219522202791,0.5337234640098476,0.5242025758185375,0.549438904978349,0.7706342345644094,0.5405593820585036,0.7321084982890286,0.7718811123903007,0.6623191927561577,0.9382775558007703,0.793356889896306,0.7067845291542345
118 ,R,0.9626989389920424,0.9517849248452697,0.08079133510167993,0.9619805481874447,0.961262157382847,0.21648430592396112,0.9706841290893015,0.9761549513704685,0.5497623784261716,0.9760720601237842,0.9935344827586207,0.7700320512820513,0.6634062776304155
119 ,N,0.9824417742434592,0.9999883227362164,0.0039002061037057404,0.9835160825115459,0.9999868630782435,0.007095397406479743,0.9846940264957116,0.9999868630782435,0.009508212035755758,0.9861653617324388,0.9999883227362164,0.014564467254033039,0.06408774296006958
121 ,N,0.0010741138560687036,0.0010741138560687036,0.2443609022556391,0.0010741138560687036,0.0010741138560687036,0.916219119226638,0.0010741138560687036,0.0010741138560687036,0.9210526315789473,0.0010741138560687036,0.0010741138560687036,0.9264232008592911,0.6976369495166488
123 ,N,0.9874587458745875,0.9973597359735974,0.0,0.988998899889989,0.9973597359735974,0.0,0.9885588558855885,0.9973597359735974,0.10297029702970298,0.9933993399339933,0.998019801980198,0.8268426842684268,0.0
124 ,R,0.9344919062313897,0.9678008770505115,0.13035298576146392,0.944196307725624,0.9711033511991771,0.14340046559471603,0.9556737588652482,0.9701153159006008,0.14414487575117751,0.962752422716691,0.9787098695252017,0.2327702885604461,0.6890937144713334
200 ,N,0.6662503836578795,0.7083872727892779,0.4936991440166422,0.6777771715035978,0.709554956859803,0.44440814377792176,0.6854285032227262,0.712210892473485,0.4087705896395321,0.6951546567540838,0.7159949527674522,0.3922668212665825,0.26255840125498753
201 ,N,0.9993418605316623,0.9996280081265917,0.9913411737774344,0.9991329727873638,0.9995135490886199,0.9695567573754542,0.9988124874810427,0.9990499899848342,0.9324548602168998,0.9973016281798152,0.9975934987266432,0.8981285947291613,0.666912753598306
202 ,N,0.9950277204584441,0.9970166322750665,0.8369340924346768,0.9945553539019963,0.9959973149690475,0.698555552793178,0.9899062725306418,0.9915719861770629,0.6123859483380156,0.9844119036372224,0.9844119036372225,0.6018447157099172,0.4515327051686846
203 ,N,0.8601756330462955,0.880000071048967,0.3642609486458067,0.8618230809674028,0.8802558473299797,0.4015412297155199,0.865493648222355,0.8824175121493735,0.3200356310569244,0.8683666908233154,0.884583617529201,0.34121888055247673,0.2550098402819223
205 ,N,0.9801236821314736,0.9976189827553328,0.014820061568638136,0.9844716266652137,0.9980003813986433,0.028109080011986816,0.9872176968970496,0.9982782575530552,0.4045658866156319,0.9897894134633721,0.9983926771460484,0.989898384504318,0.38358351268150487
207 ,L,0.7385972052638718,0.7257305657305657,0.13213403880070548,0.7471116537783205,0.7353846153846154,0.2635083435083435,0.7591425858092525,0.7795685795685796,0.6514936914936916,0.7956966490299824,0.8390014923348256,0.8762176095509429,0.8371835571835572
208 ,N,0.8612414342760423,0.904672427817856,0.2495568213563834,0.8567475103939,0.8956820123905149,0.18248381345208947,0.8447436856030105,0.8837896241762937,0.08783359078434917,0.831836043416101,0.8726362093898411,0.06992978982137282,0.11395802179021577
209 ,N,0.8691744340878829,0.9257656458055925,0.041944074567243694,0.8804926764314248,0.9260985352862849,0.5928761651131824,0.8715046604527297,0.918774966711052,0.7320239680426098,0.8768308921438083,0.9227696404793608,0.7260319573901465,0.4890146471371505
210 ,N,0.8908983679774338,0.9237969710198463,0.2575430672621646,0.8983952617616441,0.9321564693240203,0.6696854326874643,0.9100771516840727,0.9375944457503609,0.5991344571678028,0.9197127170153464,0.9427721716645958,0.5905671782128346,0.17170657174518955
213 ,N,0.9906661467862392,0.9923232656489007,0.10887945772472331,0.9924267418493746,0.9933520290333223,0.6692150805314778,0.9928796376833329,0.9937959269368046,0.7083230856902912,0.9933700248942743,0.9943328034552054,0.5174904771902463,0.10392459734261122
214 ,L,0.5135900891076769,0.4509265173230309,0.7243387026420738,0.6939162979810568,0.7335474046610171,0.8364048479561317,0.8572057265702892,0.8942080009970089,0.8463048354935195,0.9149231991525423,0.9622188123130608,0.8499150984546362,0.6804917279411764
215 ,N,0.887575385600683,0.9453354325665795,0.18329470337529258,0.8966273759330277,0.9580337605501719,0.8362064364626141,0.9108867862670499,0.9665825448501437,0.881367271784628,0.9241760001219894,0.9715440800860025,0.8958668486341006,0.3856559595605334
217 ,/,0.15037471489084392,0.14092538286086673,0.7948058844116191,0.15454123070610526,0.1585206907787553,0.8157561275840847,0.20848569325271832,0.1751294305057746,0.8273988390475845,0.3280233638656578,0.2873115865947407,0.8435097691370094,0.732407709110218
219 ,N,0.8550762559808611,0.9349805622009569,0.024626196172248795,0.898153409090909,0.9367598684210526,0.03454694976076556,0.9107505980861245,0.9392867822966506,0.16656698564593303,0.9232281698564594,0.9500897129186603,0.8386363636363636,0.31686602870813396
221 ,N,0.9975132914571615,0.9980367436054289,0.010551104347263874,0.997850240464716,0.9981934062436277,0.017390796194341245,0.9980491771481432,0.998276710979813,0.025175437287697257,0.9988548707160227,0.9988859545728083,0.04156657664781742,0.0748312768253684
223 ,N,0.7602951501136415,0.7330916389339532,0.27302972127135483,0.7638253691855507,0.7501308957633405,0.338427029578476,0.7936616701506095,0.8750758600446631,0.7480524297030253,0.8574406308382487,0.9397254758854304,0.7168932882205713,0.25420849711830995
228 ,N,0.23492588321010485,0.23390487827987624,0.4399763453577764,0.23419239326822863,0.23498142587830928,0.9432370267029545,0.23831235236268708,0.23816532765273413,0.913449820466493,0.36122827709910443,0.30500112718944294,0.894629023984631,0.4456351630830755
230 ,N,1.0,1.0,0.00044345898004438666,1.0,1.0,0.0031042128603103736,1.0,1.0,0.1481152993348115,1.0,1.0,0.3055432372505543,0.9454545454545454
231 ,R,0.9923518164435946,1.0,0.002868068833651982,0.9923518164435946,1.0,0.055768005098788986,0.9936265137029955,1.0,0.0869980879541109,0.994263862332696,1.0,0.2705544933078394,0.7769279796048439
233 ,N,0.42542803122765094,0.4869272753746076,0.7190833622398946,0.35878448980990185,0.49173058228520283,0.7798090882228246,0.6423739138627302,0.6577083092445324,0.8498202440142004,0.8638806094787826,0.8879148091524597,0.8836858863179893,0.6192438471849291
234 ,N,1.0,1.0,0.003878787878787926,1.0,1.0,0.05272727272727277,1.0,1.0,0.992969696969697,1.0,1.0,0.9930909090909091,0.0
