3.305268521612168087e+01,2.068042552753087904e+01,2.061455796276117169e+01,2.030960363958880421e+01,2.189794510904981095e+01,2.737297937752225963e+01,1.923330444823724861e+01,2.273675438568173135e+01,2.522538404068594886e+01,2.266274475881568051e+01,nan,2.900482718447254982e+01,2.628763968101761606e+01,3.795154805798126318e+01,5.036792630235571977e+01,4.316850703923294930e+01,3.213720585240174188e+01,2.744011661778430877e+01,2.260619384155346978e+01,4.032071427926647544e+01,2.641514716979088817e+01,2.428168033735206421e+01,5.726849046376098329e+01,4.680512792420007884e+01,2.499279896288273761e+01,1.279524911832451579e+02,4.029888335922858289e+01,6.390743305749463588e+01,4.701318963863639766e+01,5.498654380846494405e+01,5.832049382504367685e+01,6.317594478914796241e+01,5.841369702392174190e+01,3.546716791620463027e+01,3.139426699261609954e+01,3.100193542346897502e+01,6.358490386877925005e+01,4.997919567182172074e+01,2.497358604591269682e+01,3.576366871560745153e+01,1.143391446530963691e+02,1.020854543996959052e+02
3.385616635121261453e+01,2.989314302648509880e+01,1.863759641152610058e+01,1.764539599996671981e+01,2.616868357406628576e+01,2.876942821814432349e+01,2.459268183828390519e+01,2.089593261854503226e+01,2.883608850036377547e+01,2.239999999997848334e+01,2.900482718447254982e+01,nan,2.868867372328456966e+01,2.703775138582163962e+01,6.702023575010285583e+01,5.531148162903070187e+01,2.792848008753951206e+01,1.759545395840763859e+01,2.713521696976842890e+01,2.701110882584961104e+01,2.269801753461898031e+01,1.991180554348882836e+01,4.555260695067135401e+01,4.491414031235770210e+01,1.961631973641640059e+01,1.109594520534369337e+02,4.002399280432004502e+01,6.496275856213378574e+01,3.659289548526377445e+01,3.671729837554106268e+01,4.705231131411603940e+01,4.899795914118409002e+01,5.216895628629094261e+01,4.080000000000610072e+01,4.683417555592840387e+01,1.786616914738831241e+01,7.591574276787486042e+01,6.139185613743742209e+01,2.724995412835973951e+01,4.386342439891518552e+01,1.272861343587691039e+02,1.138384820700004241e+02
4.940607250128768868e+01,3.209984423637874329e+01,2.284907000289573631e+01,2.502159067686486082e+01,3.354757815395535658e+01,3.993594871794137191e+01,1.745393938336506068e+01,3.392698041379127005e+01,2.856571371414671745e+01,3.088818544357792817e+01,2.628763968101761606e+01,2.868867372328456966e+01,nan,1.964077391554434016e+01,6.012121089932298190e+01,6.611142110104343317e+01,1.323026832682776899e+01,1.451619784931559920e+01,1.569713349635526889e+01,2.287706274845475463e+01,3.493765876528343739e+01,2.009577069924478110e+01,2.891919777591488128e+01,2.464792080480382097e+01,3.051294807127571573e+01,1.030254337530175093e+02,5.321653878259040482e+01,7.907464827617620529e+01,5.459377253861917723e+01,6.171417989405727411e+01,7.080677933643025312e+01,7.357717037233423696e+01,7.074234940967113516e+01,5.406070661767319763e+01,2.556560189005465844e+01,1.891454466813163293e+01,8.560747630904066341e+01,7.126738384422436923e+01,3.979949748433244849e+01,5.410212565137982921e+01,1.383705170908950208e+02,1.259034550756908573e+02
5.415533214744489499e+01,4.306460263371506869e+01,2.545898662554163394e+01,3.077921376516858842e+01,4.170179852226532091e+01,4.468735839133635324e+01,2.479354754769656566e+01,3.961615831955047184e+01,3.537908986959035218e+01,3.528172331390566541e+01,3.795154805798126318e+01,2.703775138582163962e+01,1.964077391554434016e+01,nan,7.776004115225299529e+01,7.484811286868492175e+01,1.579873412635808982e+01,1.856879102145964211e+01,2.417602117791190253e+01,1.547126368463981549e+01,3.601333086504848779e+01,2.417271188761937850e+01,2.559062328279513565e+01,2.680298490836289460e+01,3.724083779936779592e+01,9.931364458120928873e+01,6.051247805206166674e+01,8.543254649136362389e+01,5.568626401546230653e+01,5.884624032170199825e+01,6.901825845384941260e+01,6.765559843796347650e+01,7.537638887607474203e+01,6.083683094969244820e+01,3.493536889754699359e+01,1.762271261755029172e+01,9.621392830564806786e+01,8.046564484301956099e+01,4.561754048607753731e+01,6.341230164567270577e+01,1.487999999999906606e+02,1.355970501154029080e+02
5.357402355618363288e+01,4.324220160907898958e+01,5.544986925142625012e+01,4.720949057124643389e+01,5.658805527667630031e+01,5.077794796955716805e+01,5.378683853879716992e+01,4.676408878614336118e+01,5.890765654818552122e+01,5.443351908518117455e+01,5.036792630235571977e+01,6.702023575010285583e+01,6.012121089932298190e+01,7.776004115225299529e+01,nan,4.652362840538211231e+01,6.752184831592737169e+01,6.629582188945097698e+01,5.230281063192473567e+01,7.262903000866360514e+01,6.089361214445644777e+01,6.404273573166882727e+01,9.730249739853182689e+01,8.078534520568067023e+01,4.963418177022552413e+01,1.573232087137987207e+02,4.565715716074207364e+01,5.691959240888885319e+01,5.981491452808502629e+01,6.584174967297859382e+01,6.764377281022332511e+01,7.148213762891775502e+01,5.812896008012127425e+01,5.324148758256844616e+01,6.669668657437699721e+01,6.337974439833754303e+01,6.103874179567763747e+01,4.902407571794189067e+01,5.313680457084237929e+01,3.951182101600146979e+01,1.031879062681143324e+02,9.293524627393392734e+01
3.052343362073987620e+01,3.270229349752860060e+01,4.965803056906263890e+01,4.211603020227838101e+01,3.921836304591630551e+01,3.362142174268879558e+01,5.019482044994303038e+01,3.539039417695189371e+01,5.022350047535987727e+01,3.988784275941463875e+01,4.316850703923294930e+01,5.531148162903070187e+01,6.611142110104343317e+01,7.484811286868492175e+01,4.652362840538211231e+01,nan,7.059178422450588641e+01,6.328854556708400736e+01,5.647087745023213756e+01,7.256996623948354852e+01,4.666647619011564530e+01,5.639432595571175000e+01,9.443050354626880960e+01,8.847508123760403009e+01,4.893097178677745518e+01,1.627179154242092807e+02,2.894131994227465299e+01,4.026909484953336005e+01,4.783806016131424599e+01,4.676922064779471100e+01,4.604345773288533650e+01,5.269383265619564582e+01,3.951101112346889010e+01,2.544012578581676465e+01,7.180863457832245444e+01,6.553533398099926899e+01,3.264352922110217037e+01,2.432447327281373006e+01,3.666715151200011746e+01,2.263448696127843363e+01,7.572053882534154923e+01,6.425947400968203738e+01
5.179652497995321880e+01,3.523634487289969286e+01,2.274379036130505227e+01,2.868867372323478548e+01,3.625686141959430842e+01,4.277943431135017960e+01,1.983532202917104925e+01,3.715911731999229772e+01,3.153664535101060196e+01,3.316624790348825513e+01,3.213720585240174188e+01,2.792848008753951206e+01,1.323026832682776899e+01,1.579873412635808982e+01,6.752184831592737169e+01,7.059178422450588641e+01,nan,1.787959731104952965e+01,1.731588865762465801e+01,2.370822642032418770e+01,3.354996274213512919e+01,2.032535362547192648e+01,2.945640847074887958e+01,2.369810118974429969e+01,3.462022530258560238e+01,1.003051344648313119e+02,5.769991334484246437e+01,8.325767231910676003e+01,5.568051723894954819e+01,6.169213888330656914e+01,7.048631072768667138e+01,7.147587005422667517e+01,7.451174404078152236e+01,5.799310303818047174e+01,2.586426105661561436e+01,1.894835085166414146e+01,9.096988512690016648e+01,7.553542215410462290e+01,4.229420764128506960e+01,5.879047541909328345e+01,1.435632264892292085e+02,1.308391378755157461e+02
4.472672579118477643e+01,3.208738069707651164e+01,1.723252738280628904e+01,1.880425483764225092e+01,3.227630709970578948e+01,3.406581864566981466e+01,1.856879102158413275e+01,2.994661917482395452e+01,2.532666578917410405e+01,2.527291039819943919e+01,2.744011661778430877e+01,1.759545395840763859e+01,1.451619784931559920e+01,1.856879102145964211e+01,6.629582188945097698e+01,6.328854556708400736e+01,1.787959731104952965e+01,nan,1.576832267550516065e+01,2.028989896475749077e+01,3.089595442765734390e+01,1.472412985539912000e+01,3.439302254817170734e+01,3.295815528807307970e+01,2.593221934206406232e+01,1.058791764229265908e+02,4.749905262211514412e+01,7.342479145358414883e+01,4.404361474723327063e+01,4.914305647800014043e+01,5.861740355898737675e+01,5.708800224215241315e+01,6.639879516977818241e+01,5.065175219081688596e+01,3.220683157346608283e+01,1.179152237858881414e+01,8.370519697127078018e+01,6.804821819857893672e+01,3.372358225333394444e+01,4.954997477286690355e+01,1.361845806249908435e+02,1.235941746200037699e+02
4.451696305904727069e+01,2.902688409042567841e+01,2.009577069926611870e+01,2.175867643035466159e+01,3.002931900658089504e+01,3.809881887936727907e+01,1.353513945263987495e+01,3.034468652005214295e+01,3.002132575356499444e+01,2.737590181164974013e+01,2.260619384155346978e+01,2.713521696976842890e+01,1.569713349635526889e+01,2.417602117791190253e+01,5.230281063192473567e+01,5.647087745023213756e+01,1.731588865762465801e+01,1.576832267550516065e+01,nan,2.543383573123112384e+01,3.244441400305276346e+01,1.732974321790772620e+01,4.149216793570708717e+01,2.948898099289180408e+01,2.679701475902423269e+01,1.126722681053211659e+02,4.779958158808544511e+01,7.318797715471404786e+01,5.041904402108688998e+01,5.837670768376802499e+01,6.632043425673663251e+01,6.979856732055500856e+01,6.642168320658183234e+01,4.797332592183003896e+01,2.406324998827523487e+01,2.066494616483080549e+01,7.710149155498372409e+01,6.312907412590671896e+01,3.411509929638302197e+01,4.499599982221318584e+01,1.287571357245865613e+02,1.168068491142606007e+02
5.411691048094570533e+01,4.438738559548624352e+01,2.889705867383765536e+01,3.169100818842709799e+01,4.242263546734957202e+01,4.591121867255325384e+01,2.427509011303987307e+01,4.016764867402125816e+01,3.775923728048483241e+01,3.805890171826789015e+01,4.032071427926647544e+01,2.701110882584961104e+01,2.287706274845475463e+01,1.547126368463981549e+01,7.262903000866360514e+01,7.256996623948354852e+01,2.370822642032418770e+01,2.028989896475749077e+01,2.543383573123112384e+01,nan,3.898102102304554961e+01,2.756809750418283045e+01,2.965130688519266755e+01,3.167838379721189668e+01,3.648342089225381102e+01,9.693874354456588094e+01,5.867196945727106794e+01,8.436302507613176260e+01,5.724613524075354576e+01,5.894132675805825272e+01,6.938587752562831668e+01,6.936742751464342405e+01,7.151167736810863573e+01,5.840821859977316421e+01,3.806941029218006634e+01,1.914993472576673739e+01,9.482784401215943149e+01,8.012190711659789599e+01,4.657724766451298137e+01,6.086838259716999744e+01,1.462923101191685760e+02,1.336047903332868714e+02
2.428826877326117994e+01,2.179541236132545023e+01,2.242141833160102848e+01,2.257786526657971748e+01,1.901578291834154300e+01,2.052510657707786379e+01,2.474186735076196442e+01,1.814607395554913793e+01,2.368797163123867477e+01,2.085377663633223477e+01,2.641514716979088817e+01,2.269801753461898031e+01,3.493765876528343739e+01,3.601333086504848779e+01,6.089361214445644777e+01,4.666647619011564530e+01,3.354996274213512919e+01,3.089595442765734390e+01,3.244441400305276346e+01,3.898102102304554961e+01,nan,2.613503395825255993e+01,5.876733786721039365e+01,5.437205164420389991e+01,2.697257866793679781e+01,1.284560625272150958e+02,3.389395226290150021e+01,5.816665711550430728e+01,3.788614522487316094e+01,4.146130726348154383e+01,4.438558324501653374e+01,5.029035692851626038e+01,5.026808132405240315e+01,3.275851034456705690e+01,4.684442336076740077e+01,3.336585080585261665e+01,6.357357941785551247e+01,4.840495842375369762e+01,1.898631085802372098e+01,3.672165573608027955e+01,1.148111492843836743e+02,1.022240676162141710e+02
3.877318661136904154e+01,2.798856909526113057e+01,1.458766602302302751e+01,1.677617358043180573e+01,2.721764133790431117e+01,2.926294585305852181e+01,1.697527613912374633e+01,2.521586801993957039e+01,2.554995107619035366e+01,2.078845833629244311e+01,2.428168033735206421e+01,1.991180554348882836e+01,2.009577069924478110e+01,2.417271188761937850e+01,6.404273573166882727e+01,5.639432595571175000e+01,2.032535362547192648e+01,1.472412985539912000e+01,1.732974321790772620e+01,2.756809750418283045e+01,2.613503395825255993e+01,nan,4.289522117905391241e+01,3.862020196730698984e+01,2.152951462529131632e+01,1.120913912840680098e+02,4.336265674526181613e+01,6.558048490210666159e+01,3.725801927102358491e+01,4.096437476635779973e+01,5.126714347413287953e+01,5.082204246191107444e+01,6.008527273799509771e+01,4.537135660305305151e+01,3.370459909265717613e+01,2.073837023488196607e+01,7.778534566360981728e+01,6.246535039522618860e+01,3.024169307437536958e+01,4.546647116286435875e+01,1.308538115608190822e+02,1.177651901030225190e+02
7.470368130153568131e+01,6.423332468431939901e+01,4.555787527968598027e+01,5.301471493840469407e+01,6.316074730399131454e+01,6.634576097987309140e+01,4.311844153027112725e+01,6.156232614187786112e+01,5.073696877026124952e+01,5.799862067326077408e+01,5.726849046376098329e+01,4.555260695067135401e+01,2.891919777591488128e+01,2.559062328279513565e+01,9.730249739853182689e+01,9.443050354626880960e+01,2.945640847074887958e+01,3.439302254817170734e+01,4.149216793570708717e+01,2.965130688519266755e+01,5.876733786721039365e+01,4.289522117905391241e+01,nan,2.583640841907364205e+01,5.417010245509647604e+01,8.108662035132108770e+01,7.709319036076260545e+01,9.853243120922083165e+01,6.866847894048304113e+01,7.068465179937621201e+01,8.205169102462024000e+01,8.017580682473791853e+01,8.978641322605133723e+01,8.179877749697575950e+01,3.944210947708993587e+01,3.340898082849313511e+01,1.158612963849245432e+02,1.006292204084031283e+02,6.603514215929662612e+01,8.162646629620743965e+01,1.676920988001438673e+02,1.545657141800851093e+02
7.207662589216030824e+01,5.480875842415852617e+01,4.113781715163371899e+01,4.613718673696323691e+01,5.664627083930951557e+01,6.227551685854135854e+01,3.154679064504307817e+01,5.609848482800880021e+01,4.522123395042356009e+01,5.117812032500924602e+01,4.680512792420007884e+01,4.491414031235770210e+01,2.464792080480382097e+01,2.680298490836289460e+01,8.078534520568067023e+01,8.847508123760403009e+01,2.369810118974429969e+01,3.295815528807307970e+01,2.948898099289180408e+01,3.167838379721189668e+01,5.437205164420389991e+01,3.862020196730698984e+01,2.583640841907364205e+01,nan,5.124060889568077926e+01,8.381121643308347302e+01,7.548138843449902424e+01,1.000407916802191437e+02,7.026691967060618538e+01,7.469725563897436871e+01,8.521783850812485639e+01,8.516525112980038159e+01,9.220932707701102515e+01,7.691345786011362406e+01,2.315512902152514485e+01,3.259693237108127306e+01,1.095875905383388158e+02,9.413437204336254638e+01,6.070782486631973285e+01,7.708592608253179890e+01,1.621811333047320147e+02,1.498895593428484574e+02
3.065941943352583721e+01,2.325854681617741448e+01,2.047437422735109180e+01,2.003996007987002415e+01,2.630285155641665895e+01,2.642120360617570185e+01,2.104091252768064635e+01,1.971801207028246949e+01,2.793993557617299217e+01,2.064558064084824096e+01,2.499279896288273761e+01,1.961631973641640059e+01,3.051294807127571573e+01,3.724083779936779592e+01,4.963418177022552413e+01,4.893097178677745518e+01,3.462022530258560238e+01,2.593221934206406232e+01,2.679701475902423269e+01,3.648342089225381102e+01,2.697257866793679781e+01,2.152951462529131632e+01,5.417010245509647604e+01,5.124060889568077926e+01,nan,1.176911211604427052e+02,3.020728388981811818e+01,5.558273113114923802e+01,2.917258987473926979e+01,3.088818544364513130e+01,4.292505096088588346e+01,4.428995371407008719e+01,4.407811248230871115e+01,3.582848029147425706e+01,4.501022106148489144e+01,3.020198668967541877e+01,6.586410251420174689e+01,5.135289670504808868e+01,2.318275220925966451e+01,3.267537298941751800e+01,1.186052275407689791e+02,1.059003304999806829e+02
1.422116732198942657e+02,1.367467732708971653e+02,1.183520173043200856e+02,1.226807238322243023e+02,1.341539414254876306e+02,1.357438764733166749e+02,1.166615617930735738e+02,1.301137963476668347e+02,1.231330987184335868e+02,1.278186214915529177e+02,1.279524911832451579e+02,1.109594520534369337e+02,1.030254337530175093e+02,9.931364458120928873e+01,1.573232087137987207e+02,1.627179154242092807e+02,1.003051344648313119e+02,1.058791764229265908e+02,1.126722681053211659e+02,9.693874354456588094e+01,1.284560625272150958e+02,1.120913912840680098e+02,8.108662035132108770e+01,8.381121643308347302e+01,1.176911211604427052e+02,nan,1.426200546907816999e+02,1.618844032017912298e+02,1.313675759082196066e+02,1.328090358371739228e+02,1.443495756834564077e+02,1.367824550152344329e+02,1.485691758070859692e+02,1.483094063099099174e+02,1.085843450963393479e+02,1.025888882871854833e+02,1.819463657235289133e+02,1.681527876664587211e+02,1.336466984253526675e+02,1.485605600420136341e+02,2.320268949928097868e+02,2.191547398529135364e+02
2.095328136589601442e+01,2.697850996622545949e+01,3.406581864568525475e+01,3.397175297210501554e+01,3.020198668965151612e+01,2.539291239702088632e+01,4.002399280430265094e+01,2.418263840034042289e+01,3.964643741876842853e+01,3.064375956051601335e+01,4.029888335922858289e+01,4.002399280432004502e+01,5.321653878259040482e+01,6.051247805206166674e+01,4.565715716074207364e+01,2.894131994227465299e+01,5.769991334484246437e+01,4.749905262211514412e+01,4.779958158808544511e+01,5.867196945727106794e+01,3.389395226290150021e+01,4.336265674526181613e+01,7.709319036076260545e+01,7.548138843449902424e+01,3.020728388981811818e+01,1.426200546907816999e+02,nan,3.263862742211154711e+01,2.497678922516021416e+01,2.610440575853338885e+01,2.676714403891058325e+01,3.116408188925488787e+01,3.046046618147304130e+01,2.044700467029083057e+01,6.678083557429967243e+01,5.196152422697304729e+01,4.478928443278314830e+01,3.311313938618547326e+01,2.414290786133720701e+01,1.429965034535267243e+01,9.381940097869166095e+01,8.173518214331342335e+01
4.379954337660128516e+01,5.316389752452671047e+01,6.145046785827265978e+01,5.859829349051656777e+01,5.576809123505393018e+01,5.016452930109057462e+01,6.583859050734318430e+01,4.825764188187054771e+01,6.647947051533724050e+01,5.640283680806756195e+01,6.390743305749463588e+01,6.496275856213378574e+01,7.907464827617620529e+01,8.543254649136362389e+01,5.691959240888885319e+01,4.026909484953336005e+01,8.325767231910676003e+01,7.342479145358414883e+01,7.318797715471404786e+01,8.436302507613176260e+01,5.816665711550430728e+01,6.558048490210666159e+01,9.853243120922083165e+01,1.000407916802191437e+02,5.558273113114923802e+01,1.618844032017912298e+02,3.263862742211154711e+01,nan,3.473326935368021395e+01,2.943739118870783855e+01,2.571225388800638001e+01,3.409868032636990165e+01,2.675219617154878193e+01,3.852895015442283011e+01,9.288186044646212736e+01,7.654332106723384754e+01,3.558876227126763325e+01,3.202249209534747365e+01,4.655147688308182552e+01,3.391282943084267743e+01,7.509886816727373571e+01,6.271586721079787452e+01
